year,month,rainfall,date
1970,4,13.6,1970-04-01
1970,5,21.6,1970-05-01
1970,6,17.6,1970-06-01
1970,7,2.8,1970-07-01
1970,8,40.8,1970-08-01
1970,9,6.35,1970-09-01
1970,10,58.25,1970-10-01
1970,11,232.55,1970-11-01
1970,12,53.849999999999994,1970-12-01
1971,1,145.05,1971-01-01
1971,2,55.2,1971-02-01
1971,3,191.6,1971-03-01
1971,4,164.05,1971-04-01
1971,5,135.5,1971-05-01
1971,6,49.25,1971-06-01
1971,7,28.8,1971-07-01
1971,8,52.4,1971-08-01
1971,9,12.2,1971-09-01
1971,10,176.8,1971-10-01
1971,11,133.75,1971-11-01
1971,12,33.050000000000004,1971-12-01
1972,1,144.4,1972-01-01
1972,2,354.2,1972-02-01
1972,3,158.60000000000002,1972-03-01
1972,4,116.4,1972-04-01
1972,5,21.5,1972-05-01
1972,6,39.5,1972-06-01
1972,7,61.0,1972-07-01
1972,8,21.2,1972-08-01
1972,9,150.0,1972-09-01
1972,10,92.2,1972-10-01
1972,11,21.200000000000003,1972-11-01
1972,12,89.55000000000001,1972-12-01
1973,1,59.150000000000006,1973-01-01
1973,2,6.8500000000000005,1973-02-01
1973,3,1.2,1973-03-01
1973,4,31.4,1973-04-01
1973,5,22.6,1973-05-01
1973,6,50.4,1973-06-01
1973,7,76.4,1973-07-01
1973,8,17.2,1973-08-01
1973,9,190.7,1973-09-01
1973,10,93.1,1973-10-01
1973,11,7.8,1973-11-01
1973,12,173.55,1973-12-01
1974,1,92.65,1974-01-01
1974,2,245.8,1974-02-01
1974,3,108.05,1974-03-01
1974,4,158.85,1974-04-01
1974,5,59.05,1974-05-01
1974,6,54.349999999999994,1974-06-01
1974,7,7.4,1974-07-01
1974,8,23.9,1974-08-01
1974,9,90.25,1974-09-01
1974,10,17.6,1974-10-01
1974,11,74.45,1974-11-01
1974,12,20.6,1974-12-01
1975,1,145.4,1975-01-01
1975,2,49.0,1975-02-01
1975,3,162.2,1975-03-01
1975,4,37.400000000000006,1975-04-01
1975,5,123.6,1975-05-01
1975,6,53.8,1975-06-01
1975,7,9.4,1975-07-01
1975,8,74.95,1975-08-01
1975,9,87.55000000000001,1975-09-01
1975,10,58.150000000000006,1975-10-01
1975,11,275.1,1975-11-01
1975,12,86.5,1975-12-01
1976,1,9.0,1976-01-01
1976,2,46.0,1976-02-01
1976,3,10.2,1976-03-01
1976,4,58.0,1976-04-01
1976,5,47.6,1976-05-01
1976,6,11.0,1976-06-01
1976,7,57.6,1976-07-01
1976,8,147.64999999999998,1976-08-01
1976,9,188.95,1976-09-01
1976,10,280.8,1976-10-01
1976,11,128.4,1976-11-01
1976,12,33.5,1976-12-01
1977,1,246.7,1977-01-01
1977,2,89.2,1977-02-01
1977,3,174.05,1977-03-01
1977,4,39.3,1977-04-01
1977,5,133.10000000000002,1977-05-01
1977,6,62.8,1977-06-01
1977,7,92.65,1977-07-01
1977,8,139.55,1977-08-01
1977,9,6.75,1977-09-01
1977,10,226.1,1977-10-01
1977,11,24.35,1977-11-01
1977,12,120.6,1977-12-01
1978,1,292.4,1978-01-01
1978,2,102.4,1978-02-01
1978,3,93.05000000000001,1978-03-01
1978,4,127.6,1978-04-01
1978,5,82.15,1978-05-01
1978,6,27.65,1978-06-01
1978,7,27.8,1978-07-01
1978,8,1.2,1978-08-01
1978,9,0.8,1978-09-01
1978,10,42.0,1978-10-01
1978,11,0.8,1978-11-01
1978,12,78.6,1978-12-01
1979,1,149.6,1979-01-01
1979,2,67.85,1979-02-01
1979,3,124.15,1979-03-01
1979,4,36.6,1979-04-01
1979,5,6.4,1979-05-01
1979,6,11.6,1979-06-01
1979,7,17.2,1979-07-01
1979,8,31.6,1979-08-01
1979,9,69.4,1979-09-01
1979,10,335.4,1979-10-01
1979,11,45.6,1979-11-01
1979,12,152.5,1979-12-01
1980,1,23.2,1980-01-01
1980,2,30.6,1980-02-01
1980,3,138.4,1980-03-01
1980,4,10.2,1980-04-01
1980,5,120.4,1980-05-01
1980,6,24.6,1980-06-01
1980,7,5.8,1980-07-01
1980,8,146.4,1980-08-01
1980,9,27.8,1980-09-01
1980,10,135.6,1980-10-01
1980,11,60.2,1980-11-01
1980,12,3.6,1980-12-01
1981,1,0.4,1981-01-01
1981,2,25.0,1981-02-01
1981,3,66.4,1981-03-01
1981,4,75.6,1981-04-01
1981,5,34.6,1981-05-01
1981,6,51.6,1981-06-01
1981,7,16.2,1981-07-01
1981,8,24.2,1981-08-01
1981,9,76.6,1981-09-01
1981,10,113.2,1981-10-01
1981,11,2.8,1981-11-01
1981,12,120.8,1981-12-01
1982,1,16.75,1982-01-01
1982,2,39.6,1982-02-01
1982,3,88.3,1982-03-01
1982,4,39.6,1982-04-01
1982,5,42.0,1982-05-01
1982,6,2.6,1982-06-01
1982,7,25.4,1982-07-01
1982,8,65.4,1982-08-01
1982,9,140.05,1982-09-01
1982,10,202.25,1982-10-01
1982,11,174.1,1982-11-01
1982,12,56.9,1982-12-01
1983,1,0.0,1983-01-01
1983,2,19.4,1983-02-01
1983,3,203.2,1983-03-01
1983,4,80.35,1983-04-01
1983,5,68.80000000000001,1983-05-01
1983,6,126.4,1983-06-01
1983,7,5.6,1983-07-01
1983,8,113.8,1983-08-01
1983,9,27.6,1983-09-01
1983,10,87.55000000000001,1983-10-01
1983,11,6.4,1983-11-01
1983,12,142.0,1983-12-01
1984,1,13.899999999999999,1984-01-01
1984,2,60.3,1984-02-01
1984,3,102.75,1984-03-01
1984,4,75.55,1984-04-01
1984,5,315.8,1984-05-01
1984,6,101.0,1984-06-01
1984,7,0.0,1984-07-01
1984,8,113.4,1984-08-01
1984,9,21.55,1984-09-01
1984,10,156.25,1984-10-01
1984,11,66.7,1984-11-01
1984,12,52.9,1984-12-01
1985,1,67.0,1985-01-01
1985,2,15.6,1985-02-01
1985,3,223.4,1985-03-01
1985,4,19.0,1985-04-01
1985,5,260.8,1985-05-01
1985,6,28.4,1985-06-01
1985,7,0.6,1985-07-01
1985,8,66.6,1985-08-01
1985,9,21.4,1985-09-01
1985,10,13.2,1985-10-01
1985,11,43.0,1985-11-01
1985,12,18.8,1985-12-01
1986,1,118.6,1986-01-01
1986,2,80.0,1986-02-01
1986,3,36.4,1986-03-01
1986,4,186.6,1986-04-01
1986,5,34.2,1986-05-01
1986,6,14.2,1986-06-01
1986,7,21.0,1986-07-01
1986,8,15.6,1986-08-01
1986,9,50.2,1986-09-01
1986,10,2.8,1986-10-01
1986,11,42.6,1986-11-01
1986,12,15.2,1986-12-01
1987,1,46.2,1987-01-01
1987,2,106.6,1987-02-01
1987,3,32.2,1987-03-01
1987,4,118.8,1987-04-01
1987,5,84.0,1987-05-01
1987,6,30.4,1987-06-01
1987,7,7.0,1987-07-01
1987,8,38.2,1987-08-01
1987,9,17.8,1987-09-01
1987,10,308.8,1987-10-01
1987,11,105.4,1987-11-01
1987,12,47.2,1987-12-01
1988,1,139.8,1988-01-01
1988,2,35.0,1988-02-01
1988,3,85.6,1988-03-01
1988,4,57.4,1988-04-01
1988,5,90.2,1988-05-01
1988,6,40.0,1988-06-01
1988,7,4.6,1988-07-01
1988,8,14.4,1988-08-01
1988,9,11.4,1988-09-01
1988,10,280.6,1988-10-01
1988,11,0.0,1988-11-01
1988,12,59.4,1988-12-01
1989,1,1.2,1989-01-01
1989,2,94.4,1989-02-01
1989,3,6.8,1989-03-01
1989,4,290.6,1989-04-01
1989,5,0.4,1989-05-01
1989,6,16.6,1989-06-01
1989,7,8.0,1989-07-01
1989,8,26.8,1989-08-01
1989,9,90.2,1989-09-01
1989,10,41.6,1989-10-01
1989,11,24.8,1989-11-01
1989,12,16.0,1989-12-01
1990,1,20.2,1990-01-01
1990,2,10.6,1990-02-01
1990,3,18.0,1990-03-01
1990,4,210.4,1990-04-01
1990,5,8.8,1990-05-01
1990,6,5.4,1990-06-01
1990,7,0.0,1990-07-01
1990,8,59.4,1990-08-01
1990,9,13.6,1990-09-01
1990,10,219.6,1990-10-01
1990,11,66.8,1990-11-01
1990,12,50.8,1990-12-01
1991,1,20.2,1991-01-01
1991,2,39.4,1991-02-01
1991,3,109.0,1991-03-01
1991,4,34.0,1991-04-01
1991,5,72.8,1991-05-01
1991,6,17.6,1991-06-01
1991,7,35.6,1991-07-01
1991,8,3.8,1991-08-01
1991,9,234.4,1991-09-01
1991,10,51.0,1991-10-01
1991,11,37.8,1991-11-01
1991,12,0.0,1991-12-01
1992,1,28.6,1992-01-01
1992,2,14.6,1992-02-01
1992,3,15.4,1992-03-01
1992,4,85.4,1992-04-01
1992,5,33.2,1992-05-01
1992,6,78.6,1992-06-01
1992,7,40.8,1992-07-01
1992,8,43.8,1992-08-01
1992,9,353.2,1992-09-01
1992,10,297.2,1992-10-01
1992,11,30.6,1992-11-01
1992,12,91.0,1992-12-01
1993,1,5.0,1993-01-01
1993,2,23.4,1993-02-01
1993,3,37.2,1993-03-01
1993,4,175.8,1993-04-01
1993,5,31.6,1993-05-01
1993,8,23.2,1993-08-01
1993,9,158.6,1993-09-01
1993,10,287.8,1993-10-01
1993,11,85.2,1993-11-01
1993,12,14.4,1993-12-01
1994,1,145.0,1994-01-01
1994,2,162.0,1994-02-01
1994,3,16.6,1994-03-01
1994,4,56.2,1994-04-01
1994,5,109.2,1994-05-01
1994,6,62.8,1994-06-01
1994,7,3.0,1994-07-01
1994,8,35.4,1994-08-01
1994,9,217.0,1994-09-01
1994,10,90.8,1994-10-01
1994,11,245.0,1994-11-01
1994,12,14.2,1994-12-01
1995,1,43.2,1995-01-01
1995,2,62.6,1995-02-01
1995,3,13.6,1995-03-01
1995,4,93.2,1995-04-01
1995,5,56.6,1995-05-01
1995,6,58.2,1995-06-01
1995,7,7.8,1995-07-01
1995,8,27.2,1995-08-01
1995,9,413.2,1995-09-01
1995,10,89.2,1995-10-01
1995,11,132.8,1995-11-01
1995,12,99.0,1995-12-01
1996,1,264.0,1996-01-01
1996,2,57.0,1996-02-01
1996,3,38.2,1996-03-01
1996,4,85.0,1996-04-01
1996,5,93.2,1996-05-01
1996,6,59.0,1996-06-01
1996,7,29.4,1996-07-01
1996,8,50.0,1996-08-01
1996,9,81.4,1996-09-01
1996,10,206.2,1996-10-01
1996,11,106.2,1996-11-01
1996,12,94.0,1996-12-01
1997,1,101.4,1997-01-01
1997,2,2.2,1997-02-01
1997,3,0.0,1997-03-01
1997,4,8.4,1997-04-01
1997,5,38.4,1997-05-01
1997,6,162.0,1997-06-01
1997,7,38.2,1997-07-01
1997,8,94.8,1997-08-01
1997,9,0.6,1997-09-01
1997,10,123.2,1997-10-01
1997,11,152.8,1997-11-01
1997,12,90.0,1997-12-01
1998,1,38.2,1998-01-01
1998,2,13.2,1998-02-01
1998,3,3.0,1998-03-01
1998,4,186.6,1998-04-01
1998,5,195.2,1998-05-01
1998,6,60.8,1998-06-01
1998,7,25.6,1998-07-01
1998,8,28.2,1998-08-01
1998,9,124.6,1998-09-01
1998,10,166.2,1998-10-01
1998,11,7.8,1998-11-01
1998,12,23.6,1998-12-01
1999,1,159.4,1999-01-01
1999,2,0.0,1999-02-01
1999,3,131.0,1999-03-01
1999,4,54.6,1999-04-01
1999,5,37.4,1999-05-01
1999,6,18.0,1999-06-01
1999,7,34.4,1999-07-01
1999,8,54.4,1999-08-01
1999,9,128.6,1999-09-01
1999,10,183.2,1999-10-01
1999,11,50.2,1999-11-01
1999,12,24.2,1999-12-01
2000,1,0.2,2000-01-01
2000,2,6.8,2000-02-01
2000,3,46.0,2000-03-01
2000,4,147.2,2000-04-01
2000,5,19.8,2000-05-01
2000,6,19.4,2000-06-01
2000,7,22.4,2000-07-01
2000,8,25.0,2000-08-01
2000,9,81.8,2000-09-01
2000,10,331.8,2000-10-01
2000,11,417.6,2000-11-01
2000,12,101.6,2000-12-01
2001,1,117.2,2001-01-01
2001,2,46.0,2001-02-01
2001,3,191.2,2001-03-01
2001,4,24.4,2001-04-01
2001,5,20.6,2001-05-01
2001,6,11.6,2001-06-01
2001,7,10.2,2001-07-01
2001,8,33.6,2001-08-01
2001,9,71.2,2001-09-01
2001,10,50.8,2001-10-01
2001,11,36.099999999999994,2001-11-01
2001,12,2.8,2001-12-01
2002,1,34.1,2002-01-01
2002,2,131.6,2002-02-01
2002,3,27.3,2002-03-01
2002,4,82.4,2002-04-01
2002,5,152.0,2002-05-01
2002,6,12.2,2002-06-01
2002,7,34.2,2002-07-01
2002,8,73.2,2002-08-01
2002,9,96.9,2002-09-01
2002,10,144.3,2002-10-01
2002,11,263.25,2002-11-01
2002,12,63.55,2002-12-01
2003,2,0.2,2003-02-01
2003,3,13.0,2003-03-01
2003,4,97.8,2003-04-01
2003,5,20.0,2003-05-01
2003,6,0.4,2003-06-01
2003,7,15.2,2003-07-01
2003,8,0.8,2003-08-01
2003,9,12.8,2003-09-01
2003,10,133.4,2003-10-01
2003,11,192.8,2003-11-01
2003,12,238.6,2003-12-01
2004,1,26.0,2004-01-01
2004,2,100.8,2004-02-01
2004,3,19.2,2004-03-01
2004,4,125.8,2004-04-01
2004,5,78.4,2004-05-01
2004,6,5.0,2004-06-01
2004,7,4.8,2004-07-01
2004,8,7.8,2004-08-01
2004,9,19.6,2004-09-01
2004,10,168.6,2004-10-01
2004,11,107.4,2004-11-01
2004,12,59.8,2004-12-01
2005,1,0.4,2005-01-01
2005,2,12.6,2005-02-01
2005,3,28.6,2005-03-01
2005,4,94.8,2005-04-01
2005,5,33.2,2005-05-01
2005,6,22.6,2005-06-01
2005,7,6.6,2005-07-01
2005,8,38.2,2005-08-01
2005,9,218.0,2005-09-01
2005,10,49.8,2005-10-01
2005,11,25.2,2005-11-01
2005,12,76.6,2005-12-01
2006,1,61.4,2006-01-01
2006,2,28.8,2006-02-01
2006,3,20.4,2006-03-01
2006,4,8.8,2006-04-01
2006,5,22.2,2006-05-01
2006,6,0.8,2006-06-01
2006,7,52.4,2006-07-01
2006,8,135.6,2006-08-01
2006,9,372.8,2006-09-01
2006,10,131.4,2006-10-01
2006,11,39.0,2006-11-01
2006,12,90.0,2006-12-01
2007,1,14.0,2007-01-01
2007,2,11.6,2007-02-01
2007,3,48.6,2007-03-01
2007,4,7.6,2007-04-01
2007,5,50.2,2007-05-01
2007,6,32.0,2007-06-01
2007,7,0.0,2007-07-01
2007,8,82.6,2007-08-01
2007,9,33.2,2007-09-01
2007,10,44.4,2007-10-01
2007,11,59.8,2007-11-01
2007,12,43.8,2007-12-01
2008,1,179.4,2008-01-01
2008,2,38.8,2008-02-01
2008,3,29.6,2008-03-01
2008,4,160.0,2008-04-01
2008,5,178.8,2008-05-01
2008,6,71.4,2008-06-01
2008,7,5.4,2008-07-01
2008,8,7.6,2008-08-01
2008,9,42.0,2008-09-01
2008,10,49.8,2008-10-01
2008,11,249.2,2008-11-01
2008,12,301.2,2008-12-01
2009,1,185.2,2009-01-01
2009,2,96.8,2009-02-01
2009,3,133.2,2009-03-01
2009,4,194.8,2009-04-01
2009,5,5.2,2009-05-01
2009,6,5.0,2009-06-01
2009,7,52.4,2009-07-01
2009,8,16.8,2009-08-01
2009,9,85.6,2009-09-01
2009,10,125.2,2009-10-01
2009,11,268.2,2009-11-01
2009,12,134.2,2009-12-01
2010,1,64.2,2010-01-01
2010,2,137.2,2010-02-01
2010,3,66.0,2010-03-01
2010,4,25.4,2010-04-01
2010,5,74.6,2010-05-01
2010,6,66.4,2010-06-01
2010,7,3.4,2010-07-01
2010,8,68.6,2010-08-01
2010,9,13.6,2010-09-01
2010,10,245.4,2010-10-01
2010,11,171.8,2010-11-01
2010,12,103.0,2010-12-01
2011,1,30.2,2011-01-01
2011,2,108.6,2011-02-01
2011,3,197.0,2011-03-01
2011,4,13.2,2011-04-01
2011,5,15.8,2011-05-01
2011,6,74.0,2011-06-01
2011,7,94.2,2011-07-01
2011,8,0.2,2011-08-01
2011,9,47.4,2011-09-01
2011,10,77.8,2011-10-01
2011,11,139.6,2011-11-01
2011,12,12.6,2011-12-01
2013,1,126.4,2013-01-01
2013,2,6.8,2013-02-01
2013,3,223.4,2013-03-01
2013,4,110.6,2013-04-01
2013,5,150.2,2013-05-01
2013,6,11.0,2013-06-01
2013,7,30.2,2013-07-01
2013,8,122.6,2013-08-01
2013,9,53.4,2013-09-01
2013,10,41.2,2013-10-01
2013,11,66.6,2013-11-01
2013,12,211.2,2013-12-01
2014,1,255.0,2014-01-01
2014,2,202.6,2014-02-01
2014,3,69.8,2014-03-01
2014,4,69.6,2014-04-01
2014,5,44.6,2014-05-01
2014,6,27.2,2014-06-01
2014,7,21.6,2014-07-01
2014,8,55.4,2014-08-01
2014,9,24.0,2014-09-01
2014,10,35.0,2014-10-01
2014,11,608.8,2014-11-01
2014,12,67.2,2014-12-01
2015,1,21.8,2015-01-01
2015,2,112.0,2015-02-01
2015,3,80.0,2015-03-01
2015,4,47.2,2015-04-01
2015,5,13.2,2015-05-01
2015,6,13.6,2015-06-01
2015,7,0.6,2015-07-01
2015,8,15.4,2015-08-01
2015,9,99.4,2015-09-01
2015,10,109.6,2015-10-01
2015,11,8.0,2015-11-01
2015,12,9.2,2015-12-01
2016,1,10.6,2016-01-01
2016,2,126.0,2016-02-01
2016,3,158.2,2016-03-01
2016,4,3.8,2016-04-01
2016,5,128.8,2016-05-01
2016,6,30.8,2016-06-01
2016,7,8.8,2016-07-01
2016,8,24.0,2016-08-01
2016,9,16.4,2016-09-01
2016,10,73.2,2016-10-01
2016,11,214.6,2016-11-01
2016,12,28.8,2016-12-01
2017,1,3.8,2017-01-01
2017,2,58.6,2017-02-01
2017,3,59.2,2017-03-01
2017,4,32.4,2017-04-01
2017,5,35.8,2017-05-01
2017,6,12.4,2017-06-01
2017,7,28.4,2017-07-01
2017,8,8.0,2017-08-01
2017,9,28.0,2017-09-01
2017,10,0.4,2017-10-01
2017,11,146.6,2017-11-01
2017,12,127.0,2017-12-01
2018,1,69.6,2018-01-01
2018,2,58.8,2018-02-01
2018,3,222.2,2018-03-01
2018,4,108.0,2018-04-01
2018,5,42.6,2018-05-01
2018,6,56.8,2018-06-01
2018,7,107.6,2018-07-01
2018,8,103.0,2018-08-01
2018,9,1.8,2018-09-01
2018,10,359.0,2018-10-01
2018,11,179.4,2018-11-01
2018,12,34.6,2018-12-01
2019,1,10.0,2019-01-01
2019,2,57.8,2019-02-01
2019,3,3.4,2019-03-01
2019,4,180.0,2019-04-01
2019,5,71.6,2019-05-01
2019,6,3.4,2019-06-01
2019,7,102.8,2019-07-01
2019,8,3.6,2019-08-01
2019,9,64.8,2019-09-01
2019,10,210.4,2019-10-01
2019,11,589.2,2019-11-01
2019,12,127.0,2019-12-01
2020,1,22.0,2020-01-01
2020,2,10.2,2020-02-01
2020,3,112.8,2020-03-01
2020,4,85.8,2020-04-01
2020,5,51.6,2020-05-01
2020,6,111.0,2020-06-01
2020,7,8.2,2020-07-01
2020,8,68.4,2020-08-01
2020,9,54.2,2020-09-01
2020,10,138.8,2020-10-01
2020,11,11.8,2020-11-01
2020,12,151.2,2020-12-01
2021,1,218.8,2021-01-01
2021,2,19.8,2021-02-01
2021,3,8.2,2021-03-01
2021,4,137.8,2021-04-01
2021,5,58.0,2021-05-01
2021,6,6.6,2021-06-01
2021,7,3.6,2021-07-01
2021,8,58.0,2021-08-01
2021,10,36.6,2021-10-01
2021,11,127.4,2021-11-01
2021,12,30.2,2021-12-01
2022,1,7.4,2022-01-01
2022,2,20.4,2022-02-01
2022,3,33.2,2022-03-01
2022,4,38.2,2022-04-01
2022,5,15.2,2022-05-01
2022,6,11.6,2022-06-01
2022,7,80.6,2022-07-01
2022,8,94.4,2022-08-01
2022,9,114.2,2022-09-01
2022,10,15.4,2022-10-01
2022,11,68.4,2022-11-01
2022,12,82.8,2022-12-01
