year,month,rainfall,date
1939,6,6.200000062584877,1939-06-01
1939,7,1.8000000268220901,1939-07-01
1939,8,60.60000033676624,1939-08-01
1939,9,128.40000031888485,1939-09-01
1939,10,184.50000037252903,1939-10-01
1939,11,104.75000191479921,1939-11-01
1939,12,136.3499989286065,1939-12-01
1940,1,47.64999980479479,1940-01-01
1940,2,83.64999912679195,1940-02-01
1940,3,24.199999947100878,1940-03-01
1940,4,7.8999999687075615,1940-04-01
1940,5,115.20000019669533,1940-05-01
1940,6,122.6000013127923,1940-06-01
1940,7,24.64999955892563,1940-07-01
1940,8,25.750000566244125,1940-08-01
1940,9,51.24999971687794,1940-09-01
1940,10,272.50000001490116,1940-10-01
1940,11,143.24999872595072,1940-11-01
1940,12,21.499999683350325,1940-12-01
1941,1,199.25000163167715,1941-01-01
1941,2,183.59999859705567,1941-02-01
1941,3,55.25000078976154,1941-03-01
1941,4,137.84999909996986,1941-04-01
1941,5,138.95000017806888,1941-05-01
1941,6,22.34999968484044,1941-06-01
1941,7,28.150000028312206,1941-07-01
1941,8,6.299999974668026,1941-08-01
1941,9,56.35000018775463,1941-09-01
1941,10,67.59999955445528,1941-10-01
1941,11,121.5000010728836,1941-11-01
1941,12,42.90000032633543,1941-12-01
1942,1,51.79999992251396,1942-01-01
1942,2,91.00000062584877,1942-02-01
1942,3,78.39999929070473,1942-03-01
1942,4,142.6000002026558,1942-04-01
1942,5,54.80000114440918,1942-05-01
1942,6,95.5999997407198,1942-06-01
1942,7,61.20000186562538,1942-07-01
1942,8,6.0,1942-08-01
1942,9,81.80000038444996,1942-09-01
1942,10,74.39999976754189,1942-10-01
1942,11,44.00000010430813,1942-11-01
1942,12,115.99999994039536,1942-12-01
1943,1,113.20000177621841,1943-01-01
1943,2,51.6000002771616,1943-02-01
1943,3,44.8000011742115,1943-03-01
1943,4,31.7999999076128,1943-04-01
1943,5,36.99999903142452,1943-05-01
1943,6,4.800000011920929,1943-06-01
1943,7,35.59999990463257,1943-07-01
1943,8,22.800000190734863,1943-08-01
1943,9,93.1999996304512,1943-09-01
1943,10,105.19999730587006,1943-10-01
1943,11,89.79999977350235,1943-11-01
1943,12,140.59999676048756,1943-12-01
1944,1,16.40000033378601,1944-01-01
1944,2,60.39999830722809,1944-02-01
1944,3,29.59999980032444,1944-03-01
1944,4,26.599999621510506,1944-04-01
1944,5,29.00000023841858,1944-05-01
1944,6,48.29999899864197,1944-06-01
1944,7,27.0,1944-07-01
1944,8,29.0,1944-08-01
1944,9,66.200000166893,1944-09-01
1944,10,199.40000092983246,1944-10-01
1944,11,92.8000003695488,1944-11-01
1944,12,63.599999368190765,1944-12-01
1945,1,44.000000670552254,1945-01-01
1945,2,63.80000114440918,1945-02-01
1945,3,20.199999809265137,1945-03-01
1945,4,19.99999976158142,1945-04-01
1945,5,16.399999737739563,1945-05-01
1945,6,6.599999904632568,1945-06-01
1945,7,2.200000047683716,1945-07-01
1945,8,13.999999761581421,1945-08-01
1945,9,12.200000271201134,1945-09-01
1945,10,26.59999968111515,1945-10-01
1945,11,47.09999939799309,1945-11-01
1945,12,91.80000059306622,1945-12-01
1946,1,52.89999866485596,1946-01-01
1946,2,9.400000095367432,1946-02-01
1946,3,98.60000136494637,1946-03-01
1946,4,48.60000002384186,1946-04-01
1946,5,73.60000057518482,1946-05-01
1946,6,80.4000027179718,1946-06-01
1946,7,34.399999141693115,1946-07-01
1946,8,19.799999833106995,1946-08-01
1946,9,8.199999898672104,1946-09-01
1946,10,339.6000029593706,1946-10-01
1946,11,172.8000007867813,1946-11-01
1946,12,55.80000102519989,1946-12-01
1947,1,41.40000030398369,1947-01-01
1947,2,146.9999978542328,1947-02-01
1947,3,86.99999928474426,1947-03-01
1947,4,29.599999725818634,1947-04-01
1947,5,53.20000001788139,1947-05-01
1947,6,40.20000076293945,1947-06-01
1947,7,28.2000003606081,1947-07-01
1947,8,36.799999207258224,1947-08-01
1947,9,138.8000010997057,1947-09-01
1947,10,122.39999973773956,1947-10-01
1947,11,88.60000130534172,1947-11-01
1947,12,95.80000211298466,1947-12-01
1948,1,144.00000175833702,1948-01-01
1948,2,51.199999526143074,1948-02-01
1948,3,0.699999988079071,1948-03-01
1948,4,74.60000117123127,1948-04-01
1948,5,110.40000218153,1948-05-01
1948,6,56.60000096261501,1948-06-01
1948,7,38.800000578165054,1948-07-01
1948,8,40.19999845325947,1948-08-01
1948,9,86.00000102818012,1948-09-01
1948,10,80.6000010818243,1948-10-01
1948,11,29.399999886751175,1948-11-01
1948,12,88.80000129342079,1948-12-01
1949,1,58.20000007748604,1949-01-01
1949,2,1.600000023841858,1949-02-01
1949,3,54.19999958574772,1949-03-01
1949,4,23.600000098347664,1949-04-01
1949,5,75.80000089108944,1949-05-01
1949,6,54.999999552965164,1949-06-01
1949,7,0.0,1949-07-01
1949,8,13.19999971985817,1949-08-01
1949,9,40.79999986290932,1949-09-01
1949,10,236.10000172257423,1949-10-01
1949,11,356.1999973207712,1949-11-01
1949,12,110.00000035762787,1949-12-01
1950,1,38.19999995827675,1950-01-01
1950,2,85.19999785721302,1950-02-01
1950,3,23.799999833106995,1950-03-01
1950,4,102.60000045597553,1950-04-01
1950,5,45.19999897480011,1950-05-01
1950,6,24.400000870227814,1950-06-01
1950,7,0.0,1950-07-01
1950,8,29.39999981224537,1950-08-01
1950,9,86.19999992847443,1950-09-01
1950,10,129.60000048577785,1950-10-01
1950,11,114.60000014305115,1950-11-01
1950,12,149.99999929964542,1950-12-01
1951,1,121.20000124722719,1951-01-01
1951,2,196.30000007897615,1951-02-01
1951,3,107.70000094920397,1951-03-01
1951,4,19.60000018030405,1951-04-01
1951,5,68.20000021904707,1951-05-01
1951,6,21.899999611079693,1951-06-01
1951,7,11.999999642372131,1951-07-01
1951,8,19.800000101327896,1951-08-01
1951,9,128.59999872744083,1951-09-01
1951,10,87.39999943971634,1951-10-01
1951,11,184.30000033974648,1951-11-01
1951,12,40.99999979138374,1951-12-01
1952,1,86.90000002086163,1952-01-01
1952,2,147.09999809414148,1952-02-01
1952,3,17.10000015795231,1952-03-01
1952,4,16.10000018775463,1952-04-01
1952,5,57.699999429285526,1952-05-01
1952,6,0.10000000149011612,1952-06-01
1952,7,43.89999943971634,1952-07-01
1952,8,127.00000320374966,1952-08-01
1952,9,161.19999990612268,1952-09-01
1952,10,105.50000087916851,1952-10-01
1952,11,122.05000091344118,1952-11-01
1952,12,250.95000077784061,1952-12-01
1953,1,48.09999996423721,1953-01-01
1953,2,75.60000102221966,1953-02-01
1953,3,3.299999952316284,1953-03-01
1953,4,67.49999902397394,1953-04-01
1953,5,33.49999984353781,1953-05-01
1953,6,86.79999988526106,1953-06-01
1953,7,52.299999825656414,1953-07-01
1953,8,28.200000017881393,1953-08-01
1953,9,54.19999983534217,1953-09-01
1953,10,274.599999345839,1953-10-01
1953,11,57.3999999165535,1953-11-01
1953,12,84.59999887645245,1953-12-01
1954,1,70.15000038594007,1954-01-01
1954,2,104.65000031143427,1954-02-01
1954,3,49.70000000670552,1954-03-01
1954,4,55.05000010877848,1954-04-01
1954,5,49.700000420212746,1954-05-01
1954,6,41.599999755620956,1954-06-01
1954,7,12.600000157952309,1954-07-01
1954,8,73.5500009432435,1954-08-01
1954,9,28.7000000923872,1954-09-01
1954,10,77.65000057220459,1954-10-01
1954,11,83.10000029206276,1954-11-01
1954,12,54.00000020861626,1954-12-01
1955,1,86.35000078380108,1955-01-01
1955,2,162.8000003322959,1955-02-01
1955,3,34.300000332295895,1955-03-01
1955,4,5.099999904632568,1955-04-01
1955,5,21.450000554323196,1955-05-01
1955,6,10.150000095367432,1955-06-01
1955,7,32.90000020712614,1955-07-01
1955,8,12.900000050663948,1955-08-01
1955,9,77.39999969303608,1955-09-01
1955,10,52.09999980777502,1955-10-01
1955,11,110.60000019520521,1955-11-01
1955,12,124.40000115334988,1955-12-01
1956,1,114.00000040233135,1956-01-01
1956,2,23.599999755620956,1956-02-01
1956,3,59.400000125169754,1956-03-01
1956,4,58.79999978840351,1956-04-01
1956,5,97.19999988377094,1956-05-01
1956,6,92.60000136494637,1956-06-01
1956,7,1.7999999523162842,1956-07-01
1956,8,0.0,1956-08-01
1956,9,52.3999999165535,1956-09-01
1956,10,34.39999940991402,1956-10-01
1956,11,80.79999947547913,1956-11-01
1956,12,25.999999970197678,1956-12-01
1957,1,54.59999895095825,1957-01-01
1957,2,137.39999976754189,1957-02-01
1957,3,26.399999976158142,1957-03-01
1957,4,140.9999978095293,1957-04-01
1957,5,137.4000003039837,1957-05-01
1957,6,48.200000673532486,1957-06-01
1957,7,28.59999944269657,1957-07-01
1957,8,28.19999924302101,1957-08-01
1957,9,11.399999812245369,1957-09-01
1957,10,92.40000160038471,1957-10-01
1957,11,65.0000000745058,1957-11-01
1957,12,81.39999997615814,1957-12-01
1958,1,48.599999368190765,1958-01-01
1958,2,42.80000054836273,1958-02-01
1958,3,108.9000004529953,1958-03-01
1958,4,106.20000037550926,1958-04-01
1958,5,27.59999953210354,1958-05-01
1958,6,37.59999966621399,1958-06-01
1958,7,15.600000381469727,1958-07-01
1958,8,1.5999999791383743,1958-08-01
1958,9,22.599999740719795,1958-09-01
1958,10,70.4000005275011,1958-10-01
1958,11,60.199999541044235,1958-11-01
1958,12,115.00000011920929,1958-12-01
1959,1,107.0000012665987,1959-01-01
1959,2,20.199999526143074,1959-02-01
1959,3,97.99999928474426,1959-03-01
1959,4,53.00000090897083,1959-04-01
1959,5,88.60000152885914,1959-05-01
1959,6,26.400000035762787,1959-06-01
1959,7,0.0,1959-07-01
1959,8,88.00000190734863,1959-08-01
1959,9,59.60000143945217,1959-09-01
1959,10,73.00000211596489,1959-10-01
1959,11,135.99999886751175,1959-11-01
1959,12,280.800000295043,1959-12-01
1960,1,152.00000067055225,1960-01-01
1960,2,140.60000203549862,1960-02-01
1960,3,161.00000101327896,1960-03-01
1960,4,74.5999998152256,1960-04-01
1960,5,1.600000038743019,1960-05-01
1960,6,53.399999022483826,1960-06-01
1960,7,27.800000488758087,1960-07-01
1960,8,5.39999994635582,1960-08-01
1960,9,106.60000060498714,1960-09-01
1960,10,368.1999945193529,1960-10-01
1960,11,138.0000004172325,1960-11-01
1960,12,199.20000234246254,1960-12-01
1961,1,139.20000003278255,1961-01-01
1961,2,23.800000309944153,1961-02-01
1961,3,7.200000047683716,1961-03-01
1961,4,138.1999990940094,1961-04-01
1961,5,44.59999880194664,1961-05-01
1961,6,54.20000019669533,1961-06-01
1961,7,6.800000071525574,1961-07-01
1961,8,6.999999865889549,1961-08-01
1961,9,68.20000004768372,1961-09-01
1961,10,187.1999962925911,1961-10-01
1961,11,143.4000013321638,1961-11-01
1961,12,142.60000030696392,1961-12-01
1962,1,53.39999878406525,1962-01-01
1962,2,28.400000542402267,1962-02-01
1962,3,143.00000102818012,1962-03-01
1962,4,22.80000016093254,1962-04-01
1962,5,100.3999996483326,1962-05-01
1962,6,18.60000017285347,1962-06-01
1962,7,9.400000095367432,1962-07-01
1962,8,0.0,1962-08-01
1962,9,20.19999995827675,1962-09-01
1962,10,124.99999828636646,1962-10-01
1962,11,159.80000101029873,1962-11-01
1962,12,101.19999986886978,1962-12-01
1963,1,145.39999897778034,1963-01-01
1963,2,69.7999997138977,1963-02-01
1963,3,117.60000029206276,1963-03-01
1963,4,110.6000010818243,1963-04-01
1963,5,46.800001084804535,1963-05-01
1963,6,46.1999998241663,1963-06-01
1963,7,6.599999904632568,1963-07-01
1963,8,110.40000106394291,1963-08-01
1963,9,200.00000062584877,1963-09-01
1963,10,46.5999998152256,1963-10-01
1963,11,167.79999850690365,1963-11-01
1963,12,126.40000104904175,1963-12-01
1964,1,3.9999999403953552,1964-01-01
1964,2,95.79999992251396,1964-02-01
1964,3,126.00000037252903,1964-03-01
1964,4,56.999999180436134,1964-04-01
1964,5,48.99999928474426,1964-05-01
1964,6,24.79999966919422,1964-06-01
1964,7,15.400000169873238,1964-07-01
1964,8,42.19999969005585,1964-08-01
1964,9,18.200000122189522,1964-09-01
1964,10,375.4000006467104,1964-10-01
1964,11,44.20000083744526,1964-11-01
1964,12,164.60000018775463,1964-12-01
1965,1,103.80000114440918,1965-01-01
1965,2,9.599999815225601,1965-02-01
1965,3,110.20000042021275,1965-03-01
1965,4,48.59999965131283,1965-04-01
1965,5,68.99999977648258,1965-05-01
1965,6,77.39999935030937,1965-06-01
1965,7,1.600000023841858,1965-07-01
1965,8,86.40000215172768,1965-08-01
1965,9,328.9999988824129,1965-09-01
1965,10,24.799999818205833,1965-10-01
1965,11,159.59999884665012,1965-11-01
1965,12,104.40000048279762,1965-12-01
1966,1,68.79999989271164,1966-01-01
1966,2,115.80000215768814,1966-02-01
1966,3,25.600000828504562,1966-03-01
1966,4,78.59999805688858,1966-04-01
1966,5,29.99999998509884,1966-05-01
1966,6,10.000000357627869,1966-06-01
1966,7,35.60000026226044,1966-07-01
1966,8,303.20000694692135,1966-08-01
1966,9,83.39999929070473,1966-09-01
1966,10,281.7999998629093,1966-10-01
1966,11,271.4000005275011,1966-11-01
1966,12,89.80000007152557,1966-12-01
1967,1,35.199999645352364,1967-01-01
1967,2,61.79999993741512,1967-02-01
1967,3,69.20000085234642,1967-03-01
1967,4,26.200000077486038,1967-04-01
1967,5,57.799998596310616,1967-05-01
1967,6,102.39999940991402,1967-06-01
1967,7,0.0,1967-07-01
1967,8,26.400000005960464,1967-08-01
1967,9,289.5999946594238,1967-09-01
1967,10,69.80000139772892,1967-10-01
1967,11,123.00000034272671,1967-11-01
1967,12,119.79999949038029,1967-12-01
1968,1,60.19999976456165,1968-01-01
1968,2,221.60000057518482,1968-02-01
1968,3,29.59999991953373,1968-03-01
1968,4,56.80000039935112,1968-04-01
1968,5,90.3999997228384,1968-05-01
1968,6,39.400000154972076,1968-06-01
1968,7,5.199999839067459,1968-07-01
1968,8,101.3999993801117,1968-08-01
1968,9,56.80000087618828,1968-09-01
1968,10,76.79999843239784,1968-10-01
1968,11,122.80000218749046,1968-11-01
1968,12,82.80000038444996,1968-12-01
1969,1,119.19999980926514,1969-01-01
1969,2,114.2000008225441,1969-02-01
1969,3,110.60000106692314,1969-03-01
1969,4,31.999999955296516,1969-04-01
1969,5,63.19999983906746,1969-05-01
1969,6,32.59999917447567,1969-06-01
1969,7,17.399999976158142,1969-07-01
1969,8,28.99999964237213,1969-08-01
1969,9,105.00000098347664,1969-09-01
1969,10,8.599999904632568,1969-10-01
1969,11,248.19999584555626,1969-11-01
1969,12,94.99999988079071,1969-12-01
1970,1,192.80000039935112,1970-01-01
1970,2,83.20000070333481,1970-02-01
1970,3,123.80000150203705,1970-03-01
1970,4,26.19999986886978,1970-04-01
1970,5,35.0000005364418,1970-05-01
1970,6,64.19999852776527,1970-06-01
1970,7,23.99999964237213,1970-07-01
1970,8,103.00000067055225,1970-08-01
1970,9,0.0,1970-09-01
1970,10,24.399999633431435,1970-10-01
1970,11,75.00000049173832,1970-11-01
1970,12,81.0000000745058,1970-12-01
1971,1,80.19999971985817,1971-01-01
1971,2,62.20000043511391,1971-02-01
1971,3,70.39999935030937,1971-03-01
1971,4,46.199999153614044,1971-04-01
1971,5,158.59999829530716,1971-05-01
1971,6,77.19999852776527,1971-06-01
1971,7,19.000000715255737,1971-07-01
1971,8,4.3999999314546585,1971-08-01
1971,9,40.799999579787254,1971-09-01
1971,10,50.399998381733894,1971-10-01
1971,11,163.39999948441982,1971-11-01
1971,12,39.39999920129776,1971-12-01
1972,1,96.8000010997057,1972-01-01
1972,2,88.19999912381172,1972-02-01
1972,3,62.599999859929085,1972-03-01
1972,4,88.0000001937151,1972-04-01
1972,5,39.20000073313713,1972-05-01
1972,6,38.00000047683716,1972-06-01
1972,7,32.20000046491623,1972-07-01
1972,8,29.399999678134918,1972-08-01
1972,9,74.60000076889992,1972-09-01
1972,10,78.39999914169312,1972-10-01
1972,11,72.59999960660934,1972-11-01
1972,12,54.800000339746475,1972-12-01
1973,1,45.799999952316284,1973-01-01
1973,2,53.00000014901161,1973-02-01
1973,3,13.799999952316284,1973-03-01
1973,4,53.400000393390656,1973-04-01
1973,5,23.599999457597733,1973-05-01
1973,6,58.40000016987324,1973-06-01
1973,7,14.80000014603138,1973-07-01
1973,8,47.599999725818634,1973-08-01
1973,9,255.79999615252018,1973-09-01
1973,10,127.29999725520611,1973-10-01
1973,11,64.59999886155128,1973-11-01
1973,12,45.60000042617321,1973-12-01
1974,1,55.79999999701977,1974-01-01
1974,2,84.60000093281269,1974-02-01
1974,3,84.19999946653843,1974-03-01
1974,4,78.00000083446503,1974-04-01
1974,5,60.59999983012676,1974-05-01
1974,6,25.000000312924385,1974-06-01
1974,7,10.599999904632568,1974-07-01
1974,8,77.99999924004078,1974-08-01
1974,9,54.19999924302101,1974-09-01
1974,10,92.00000052154064,1974-10-01
1974,11,76.80000062286854,1974-11-01
1974,12,17.40000008046627,1974-12-01
1975,1,59.00000075995922,1975-01-01
1975,2,39.99999934434891,1975-02-01
1975,3,111.99999976158142,1975-03-01
1975,4,75.79999828338623,1975-04-01
1975,5,66.79999938607216,1975-05-01
1975,6,92.60000057518482,1975-06-01
1975,7,13.200000002980232,1975-07-01
1975,8,158.99999943375587,1975-08-01
1975,9,69.40000011026859,1975-09-01
1975,10,108.39999881386757,1975-10-01
1975,11,158.8000020980835,1975-11-01
1975,12,124.00000236928463,1975-12-01
1976,1,17.399999991059303,1976-01-01
1976,2,64.3999993801117,1976-02-01
1976,3,72.20000000298023,1976-03-01
1976,4,58.20000076293945,1976-04-01
1976,5,21.20000024139881,1976-05-01
1976,6,4.600000023841858,1976-06-01
1976,7,79.60000096261501,1976-07-01
1976,8,99.20000077784061,1976-08-01
1976,9,221.40000294148922,1976-09-01
1976,10,218.7999964505434,1976-10-01
1976,11,119.5999980121851,1976-11-01
1976,12,142.6000011563301,1976-12-01
1977,1,132.00000205636024,1977-01-01
1977,2,95.60000053048134,1977-02-01
1977,3,91.39999981224537,1977-03-01
1977,4,30.60000042617321,1977-04-01
1977,5,135.60000005364418,1977-05-01
1977,6,18.999999955296516,1977-06-01
1977,7,27.600000381469727,1977-07-01
1977,8,127.59999810159206,1977-08-01
1977,9,58.999999955296516,1977-09-01
1977,10,72.20000034570694,1977-10-01
1977,11,83.39999927580357,1977-11-01
1977,12,88.59999924898148,1977-12-01
1978,1,136.1999982893467,1978-01-01
1978,2,78.39999935030937,1978-02-01
1978,3,45.59999968111515,1978-03-01
1978,4,157.20000077784061,1978-04-01
1978,5,68.1999993622303,1978-05-01
1978,6,92.19999904930592,1978-06-01
1978,7,110.19999995827675,1978-07-01
1978,8,8.000000149011612,1978-08-01
1978,9,22.000000670552254,1978-09-01
1978,10,117.80000133812428,1978-10-01
1978,11,46.00000001490116,1978-11-01
1978,12,109.39999908208847,1978-12-01
1979,1,183.19999881088734,1979-01-01
1979,2,78.60000082850456,1979-02-01
1979,3,111.00000056624413,1979-03-01
1979,4,90.39999976754189,1979-04-01
1979,5,1.2000000327825546,1979-05-01
1979,6,14.199999958276749,1979-06-01
1979,7,5.200000047683716,1979-07-01
1979,8,43.20000037550926,1979-08-01
1979,9,68.60000005364418,1979-09-01
1979,10,91.80000008642673,1979-10-01
1979,11,110.19999852776527,1979-11-01
1979,12,112.60000012814999,1979-12-01
1980,1,41.39999958872795,1980-01-01
1980,2,38.800000071525574,1980-02-01
1980,3,161.20000173151493,1980-03-01
1980,4,25.80000038444996,1980-04-01
1980,5,70.1999994367361,1980-05-01
1980,6,38.79999989271164,1980-06-01
1980,7,10.600000038743019,1980-07-01
1980,8,39.80000114440918,1980-08-01
1980,9,7.0000001937150955,1980-09-01
1980,10,232.40000028908253,1980-10-01
1980,11,131.79999868571758,1980-11-01
1980,12,50.40000003576279,1980-12-01
1981,1,15.99999950826168,1981-01-01
1981,2,14.799999862909317,1981-02-01
1981,3,77.60000109672546,1981-03-01
1981,4,95.79999993741512,1981-04-01
1981,5,45.199999928474426,1981-05-01
1981,6,86.99999855458736,1981-06-01
1981,7,16.200000435113907,1981-07-01
1981,8,0.0,1981-08-01
1981,9,147.999996855855,1981-09-01
1981,10,185.20000010728836,1981-10-01
1981,11,0.4000000059604645,1981-11-01
1981,12,91.40000055730343,1981-12-01
1982,1,38.19999906420708,1982-01-01
1982,2,11.200000032782555,1982-02-01
1982,3,69.60000021755695,1982-03-01
1982,4,21.599999621510506,1982-04-01
1982,5,43.39999985694885,1982-05-01
1982,6,8.400000035762787,1982-06-01
1982,7,47.79999876022339,1982-07-01
1982,8,41.00000010430813,1982-08-01
1982,9,95.5999988168478,1982-09-01
1982,10,160.3999998420477,1982-10-01
1982,11,111.99999916553497,1982-11-01
1982,12,138.400003105402,1982-12-01
1983,1,8.600000038743019,1983-01-01
1983,2,75.99999849498272,1983-02-01
1983,3,53.00000011920929,1983-03-01
1983,4,89.59999817609787,1983-04-01
1983,5,56.19999971985817,1983-05-01
1983,6,36.199999928474426,1983-06-01
1983,7,7.80000014603138,1983-07-01
1983,8,118.3999993801117,1983-08-01
1983,9,14.400000035762787,1983-09-01
1983,10,48.600000098347664,1983-10-01
1983,11,20.199999809265137,1983-11-01
1983,12,154.00000143051147,1983-12-01
1984,1,129.60000072419643,1984-01-01
1984,2,42.19999986886978,1984-02-01
1984,3,52.60000038146973,1984-03-01
1984,4,62.79999954998493,1984-04-01
1984,5,148.4000008404255,1984-05-01
1984,6,55.00000086426735,1984-06-01
1984,7,16.00000023841858,1984-07-01
1984,8,140.4000037908554,1984-08-01
1984,9,143.00000163912773,1984-09-01
1984,10,168.00000055134296,1984-10-01
1984,11,161.4000004529953,1984-11-01
1984,12,50.399999871850014,1984-12-01
1985,1,90.00000034272671,1985-01-01
1985,2,52.600000858306885,1985-02-01
1985,3,119.60000064969063,1985-03-01
1985,4,24.599999845027924,1985-04-01
1985,5,66.39999939501286,1985-05-01
1985,6,14.39999969303608,1985-06-01
1985,7,0.0,1985-07-01
1985,8,45.599999621510506,1985-08-01
1985,9,15.0,1985-09-01
1985,10,25.199999809265137,1985-10-01
1985,11,149.60000085830688,1985-11-01
1985,12,64.20000003278255,1985-12-01
1986,1,96.20000006258488,1986-01-01
1986,2,52.000001072883606,1986-02-01
1986,3,62.39999961853027,1986-03-01
1986,4,89.1999995559454,1986-04-01
1986,5,0.20000000298023224,1986-05-01
1986,6,62.199999555945396,1986-06-01
1986,7,45.599998101592064,1986-07-01
1986,8,39.199999287724495,1986-08-01
1986,9,121.8000020980835,1986-09-01
1986,10,13.999999821186066,1986-10-01
1986,11,133.00000062584877,1986-11-01
1986,12,50.00000077486038,1986-12-01
1987,1,110.99999994039536,1987-01-01
1987,2,84.20000107586384,1987-02-01
1987,3,16.400000244379044,1987-03-01
1987,4,35.399999514222145,1987-04-01
1987,5,45.800001204013824,1987-05-01
1987,6,54.600000247359276,1987-06-01
1987,7,31.599999338388443,1987-07-01
1987,8,53.999998688697815,1987-08-01
1987,9,10.600000381469727,1987-09-01
1987,10,258.9999989569187,1987-10-01
1987,11,160.79999969899654,1987-11-01
1987,12,43.79999978840351,1987-12-01
1988,1,79.7999988347292,1988-01-01
1988,2,70.40000087022781,1988-02-01
1988,3,51.39999948441982,1988-03-01
1988,4,111.99999986588955,1988-04-01
1988,5,159.79999972879887,1988-05-01
1988,6,93.79999996721745,1988-06-01
1988,7,8.600000023841858,1988-07-01
1988,8,16.19999958574772,1988-08-01
1988,9,31.000000059604645,1988-09-01
1988,10,63.200000405311584,1988-10-01
1988,11,55.799999967217445,1988-11-01
1988,12,35.600000098347664,1988-12-01
1989,1,15.199999913573265,1989-01-01
1989,2,22.20000024139881,1989-02-01
1989,3,31.200000435113907,1989-03-01
1989,4,157.3999996483326,1989-04-01
1989,5,8.399999961256981,1989-05-01
1989,6,11.200000017881393,1989-06-01
1989,7,40.80000019073486,1989-07-01
1989,8,57.19999957084656,1989-08-01
1989,9,70.79999995231628,1989-09-01
1989,10,19.59999990463257,1989-10-01
1989,11,67.60000133514404,1989-11-01
1989,12,32.600000113248825,1989-12-01
1990,1,24.600000023841858,1990-01-01
1990,2,46.40000040829182,1990-02-01
1990,3,22.59999990463257,1990-03-01
1990,4,113.39999985694885,1990-04-01
1990,5,33.200000286102295,1990-05-01
1990,6,34.39999955892563,1990-06-01
1990,7,14.400000050663948,1990-07-01
1990,8,35.00000062584877,1990-08-01
1990,9,59.00000201165676,1990-09-01
1990,10,215.1999982446432,1990-10-01
1990,11,168.800000295043,1990-11-01
1990,12,128.39999800920486,1990-12-01
1991,1,15.800000175833702,1991-01-01
1991,2,64.00000104308128,1991-02-01
1991,3,53.400000512599945,1991-03-01
1991,4,36.80000026524067,1991-04-01
1991,5,180.20000368356705,1991-05-01
1991,6,86.99999856948853,1991-06-01
1991,7,5.400000095367432,1991-07-01
1991,8,114.20000000298023,1991-08-01
1991,9,265.3999943882227,1991-09-01
1991,10,191.60000006854534,1991-10-01
1991,11,245.9999966621399,1991-11-01
1991,12,9.400000214576721,1991-12-01
1992,1,35.900000125169754,1992-01-01
1992,2,22.99999988079071,1992-02-01
1992,3,30.200000017881393,1992-03-01
1992,4,97.19999852776527,1992-04-01
1992,5,55.59999904036522,1992-05-01
1992,6,138.00000162422657,1992-06-01
1992,7,14.200000062584877,1992-07-01
1992,8,80.79999886453152,1992-08-01
1992,9,75.20000047981739,1992-09-01
1992,10,385.5999969691038,1992-10-01
1992,11,63.20000056922436,1992-11-01
1992,12,68.80000086128712,1992-12-01
1993,1,5.0000001192092896,1993-01-01
1993,2,1.2000000476837158,1993-02-01
1993,3,36.199999406933784,1993-03-01
1993,4,81.80000019073486,1993-04-01
1993,5,23.199999913573265,1993-05-01
1993,6,9.799999818205833,1993-06-01
1993,7,5.4000000059604645,1993-07-01
1993,8,34.20000123977661,1993-08-01
1993,9,130.2000012844801,1993-09-01
1993,10,308.19999676942825,1993-10-01
1993,11,128.79999926686287,1993-11-01
1993,12,91.39999966323376,1993-12-01
1994,1,64.79999941587448,1994-01-01
1994,2,22.799999848008156,1994-02-01
1994,3,2.0,1994-03-01
1994,4,151.00000077486038,1994-04-01
1994,5,21.999999672174454,1994-05-01
1994,6,41.20000021159649,1994-06-01
1994,7,0.4000000059604645,1994-07-01
1994,8,0.800000011920929,1994-08-01
1994,9,201.9999991506338,1994-09-01
1994,10,115.6000013500452,1994-10-01
1994,11,175.40000185370445,1994-11-01
1994,12,84.8000007122755,1994-12-01
1995,1,63.80000068247318,1995-01-01
1995,2,112.60000018775463,1995-02-01
1995,3,65.9999999254942,1995-03-01
1995,4,57.80000062286854,1995-04-01
1995,5,115.19999985396862,1995-05-01
1995,6,57.59999930858612,1995-06-01
1995,7,4.599999964237213,1995-07-01
1995,8,32.00000013411045,1995-08-01
1995,9,118.59999917447567,1995-09-01
1995,10,78.79999847710133,1995-10-01
1995,11,62.39999955892563,1995-11-01
1995,12,147.19999960064888,1995-12-01
1996,1,76.20000049471855,1996-01-01
1996,2,100.79999867081642,1996-02-01
1996,3,10.200000062584877,1996-03-01
1996,4,92.79999819397926,1996-04-01
1996,5,91.20000098645687,1996-05-01
1996,6,28.200000062584877,1996-06-01
1996,7,5.200000196695328,1996-07-01
1996,8,85.60000085830688,1996-08-01
1996,9,87.9999997317791,1996-09-01
1996,10,144.60000103712082,1996-10-01
1996,11,253.6000030040741,1996-11-01
1996,12,106.00000008940697,1996-12-01
1997,1,119.80000066757202,1997-01-01
1997,2,33.99999971687794,1997-02-01
1997,3,29.999999046325684,1997-03-01
1997,4,55.40000033378601,1997-04-01
1997,5,29.000000298023224,1997-05-01
1997,6,62.999999687075615,1997-06-01
1997,7,13.000000312924385,1997-07-01
1997,8,30.60000017285347,1997-08-01
1997,9,112.19999694824219,1997-09-01
1997,10,38.199999526143074,1997-10-01
