year,month,rainfall,date
1904,9,240.9,1904-09-01
1904,10,58.5,1904-10-01
1904,11,26.8,1904-11-01
1904,12,49.5,1904-12-01
1905,1,26.8,1905-01-01
1905,2,41.5,1905-02-01
1905,3,77.5,1905-03-01
1905,4,36.1,1905-04-01
1905,5,109.6,1905-05-01
1905,6,155.5,1905-06-01
1905,7,7.4,1905-07-01
1905,8,52.9,1905-08-01
1905,9,34.2,1905-09-01
1905,10,146.8,1905-10-01
1905,11,272.7,1905-11-01
1905,12,26.9,1905-12-01
1906,1,24.3,1906-01-01
1906,2,83.1,1906-02-01
1906,3,78.0,1906-03-01
1906,4,79.0,1906-04-01
1906,5,89.0,1906-05-01
1906,6,51.0,1906-06-01
1906,7,41.0,1906-07-01
1906,8,1.3,1906-08-01
1906,9,24.0,1906-09-01
1906,10,69.3,1906-10-01
1906,11,225.3,1906-11-01
1906,12,114.5,1906-12-01
1907,1,47.7,1907-01-01
1907,2,56.7,1907-02-01
1907,3,10.3,1907-03-01
1907,4,112.5,1907-04-01
1907,5,34.2,1907-05-01
1907,6,54.8,1907-06-01
1907,7,10.1,1907-07-01
1907,8,14.0,1907-08-01
1907,9,108.2,1907-09-01
1907,10,192.5,1907-10-01
1907,11,93.4,1907-11-01
1907,12,106.4,1907-12-01
1908,1,28.1,1908-01-01
1908,2,33.8,1908-02-01
1908,3,75.3,1908-03-01
1908,4,78.8,1908-04-01
1908,5,31.8,1908-05-01
1908,6,25.5,1908-06-01
1908,7,38.9,1908-07-01
1908,8,53.9,1908-08-01
1908,9,4.4,1908-09-01
1908,10,36.2,1908-10-01
1908,11,64.1,1908-11-01
1908,12,89.0,1908-12-01
1909,1,34.7,1909-01-01
1909,2,33.1,1909-02-01
1909,3,160.7,1909-03-01
1909,4,6.2,1909-04-01
1909,5,42.8,1909-05-01
1909,6,85.0,1909-06-01
1909,7,21.0,1909-07-01
1909,8,52.0,1909-08-01
1909,9,42.9,1909-09-01
1909,10,80.0,1909-10-01
1909,11,83.3,1909-11-01
1909,12,96.1,1909-12-01
1910,1,129.9,1910-01-01
1910,2,87.5,1910-02-01
1910,3,5.1,1910-03-01
1910,4,85.4,1910-04-01
1910,5,60.5,1910-05-01
1910,6,106.8,1910-06-01
1910,7,97.3,1910-07-01
1910,8,40.7,1910-08-01
1910,9,113.2,1910-09-01
1910,10,92.6,1910-10-01
1910,11,107.8,1910-11-01
1910,12,92.5,1910-12-01
1911,1,13.9,1911-01-01
1911,2,12.7,1911-02-01
1911,3,83.3,1911-03-01
1911,4,66.5,1911-04-01
1911,5,154.9,1911-05-01
1911,6,84.9,1911-06-01
1911,7,20.1,1911-07-01
1911,8,11.5,1911-08-01
1911,9,175.6,1911-09-01
1911,10,49.1,1911-10-01
1911,11,54.2,1911-11-01
1911,12,79.9,1911-12-01
1912,1,99.8,1912-01-01
1912,2,46.6,1912-02-01
1912,3,67.2,1912-03-01
1912,4,32.8,1912-04-01
1912,5,84.1,1912-05-01
1912,6,48.1,1912-06-01
1912,7,44.0,1912-07-01
1912,8,62.8,1912-08-01
1912,9,17.7,1912-09-01
1912,10,97.0,1912-10-01
1912,11,31.3,1912-11-01
1912,12,62.0,1912-12-01
1913,1,59.1,1913-01-01
1913,2,9.1,1913-02-01
1913,3,35.5,1913-03-01
1913,4,67.4,1913-04-01
1913,5,12.8,1913-05-01
1913,6,102.1,1913-06-01
1913,7,59.8,1913-07-01
1913,8,1.7,1913-08-01
1913,9,108.6,1913-09-01
1913,10,128.4,1913-10-01
1913,11,128.8,1913-11-01
1913,12,37.2,1913-12-01
1914,1,16.8,1914-01-01
1914,2,75.9,1914-02-01
1914,3,108.7,1914-03-01
1914,4,115.3,1914-04-01
1914,5,105.7,1914-05-01
1914,6,48.0,1914-06-01
1914,7,37.5,1914-07-01
1914,8,1.4,1914-08-01
1914,9,35.7,1914-09-01
1914,10,91.3,1914-10-01
1914,11,47.8,1914-11-01
1914,12,113.4,1914-12-01
1915,1,115.6,1915-01-01
1915,2,130.4,1915-02-01
1915,3,64.6,1915-03-01
1915,4,39.6,1915-04-01
1915,5,104.4,1915-05-01
1915,6,235.6,1915-06-01
1915,7,36.1,1915-07-01
1915,8,0.0,1915-08-01
1915,9,73.7,1915-09-01
1915,10,45.4,1915-10-01
1915,11,90.6,1915-11-01
1915,12,50.0,1915-12-01
1916,1,7.999999761581421,1916-01-01
1916,2,41.79999929666519,1916-02-01
1916,3,112.30000096559525,1916-03-01
1916,4,10.099999979138374,1916-04-01
1916,5,51.299999728798866,1916-05-01
1916,6,18.99999964237213,1916-06-01
1916,7,13.199999839067459,1916-07-01
1916,8,19.20000058412552,1916-08-01
1916,9,152.49999924004078,1916-09-01
1916,10,78.29999914765358,1916-10-01
1916,11,172.49999903142452,1916-11-01
1916,12,154.00000059604645,1916-12-01
1917,1,147.4999977350235,1917-01-01
1917,2,29.200000166893005,1917-02-01
1917,3,101.80000001192093,1917-03-01
1917,4,106.10000026226044,1917-04-01
1917,5,78.39999988675117,1917-05-01
1917,6,6.700000047683716,1917-06-01
1917,7,14.600000239908695,1917-07-01
1917,8,17.399999618530273,1917-08-01
1917,9,30.899999916553497,1917-09-01
1917,10,200.3000002503395,1917-10-01
1917,11,57.0,1917-11-01
1917,12,30.600000090897083,1917-12-01
1918,1,46.699999049305916,1918-01-01
1918,2,1.6000000163912773,1918-02-01
1918,3,27.2000005915761,1918-03-01
1918,4,133.30000013113022,1918-04-01
1918,5,49.90000031143427,1918-05-01
1918,6,32.399999275803566,1918-06-01
1918,7,0.30000001192092896,1918-07-01
1918,8,63.70000147819519,1918-08-01
1918,9,32.70000088214874,1918-09-01
1918,10,96.59999968111515,1918-10-01
1918,11,34.9999997317791,1918-11-01
1918,12,28.199999392032623,1918-12-01
1919,1,150.80000205338,1919-01-01
1919,2,41.299999460577965,1919-02-01
1919,3,84.40000134706497,1919-03-01
1919,4,67.8999999910593,1919-04-01
1919,5,33.599999740719795,1919-05-01
1919,6,29.399999618530273,1919-06-01
1919,7,8.2999999076128,1919-07-01
1919,8,85.5,1919-08-01
1919,9,46.999999046325684,1919-09-01
1919,10,97.8999992609024,1919-10-01
1919,11,153.30000145733356,1919-11-01
1919,12,21.400000512599945,1919-12-01
1921,1,25.900000780820847,1921-01-01
1921,2,25.699999928474426,1921-02-01
1921,3,28.799999713897705,1921-03-01
1921,4,123.20000004768372,1921-04-01
1921,5,68.49999904632568,1921-05-01
1921,6,19.49999962002039,1921-06-01
1921,7,47.100000001490116,1921-07-01
1921,8,69.29999780654907,1921-08-01
1921,9,4.200000047683716,1921-09-01
1921,10,6.199999809265137,1921-10-01
1921,11,45.09999841451645,1921-11-01
1921,12,34.89999943971634,1921-12-01
1922,1,41.200000047683716,1922-01-01
1922,2,73.30000071972609,1922-02-01
1922,3,108.20000052452087,1922-03-01
1922,4,128.10000129044056,1922-04-01
1922,5,20.0,1922-05-01
1922,6,85.40000218153,1922-06-01
1922,7,0.0,1922-07-01
1922,8,8.0,1922-08-01
1922,9,122.49999865889549,1922-09-01
1922,10,169.80000150203705,1922-10-01
1922,11,39.89999961853027,1922-11-01
1922,12,59.1999996304512,1922-12-01
1923,1,33.30000025033951,1923-01-01
1923,2,120.59999932348728,1923-02-01
1923,3,29.100000321865082,1923-03-01
1923,4,90.79999977350235,1923-04-01
1923,5,7.300000190734863,1923-05-01
1923,6,47.500000953674316,1923-06-01
1923,7,0.0,1923-07-01
1923,8,28.200000762939453,1923-08-01
1923,9,80.70000159740448,1923-09-01
1923,10,63.79999923706055,1923-10-01
1923,11,111.29999950528145,1923-11-01
1923,12,135.69999749958515,1923-12-01
1924,1,86.700000166893,1924-01-01
1924,2,105.49999904632568,1924-02-01
1924,3,97.60000109672546,1924-03-01
1924,4,33.49999983608723,1924-04-01
1924,5,56.69999980926514,1924-05-01
1924,6,48.0,1924-06-01
1924,7,47.80000019073486,1924-07-01
1924,8,48.60000002384186,1924-08-01
1924,9,32.79999941587448,1924-09-01
1924,10,93.39999973773956,1924-10-01
1924,11,0.0,1924-11-01
1924,12,57.799999713897705,1924-12-01
1925,1,24.999999791383743,1925-01-01
1925,2,148.49999833106995,1925-02-01
1925,3,29.999999403953552,1925-03-01
1925,4,76.00000090897083,1925-04-01
1925,5,92.40000021457672,1925-05-01
1925,6,29.999999910593033,1925-06-01
1925,7,26.999999046325684,1925-07-01
1925,8,22.40000009536743,1925-08-01
1925,9,44.09999996423721,1925-09-01
1925,10,58.20000076293945,1925-10-01
1925,11,115.39999973773956,1925-11-01
1925,12,53.899999141693115,1925-12-01
1926,1,97.19999861717224,1926-01-01
1926,2,42.5,1926-02-01
1926,3,38.19999986886978,1926-03-01
1926,4,65.79999959468842,1926-04-01
1926,5,75.49999979138374,1926-05-01
1926,6,62.600000619888306,1926-06-01
1926,7,28.89999943971634,1926-07-01
1926,8,70.39999771118164,1926-08-01
1926,9,48.50000023841858,1926-09-01
1926,10,113.70000076293945,1926-10-01
1926,11,283.60000121593475,1926-11-01
1926,12,35.49999997764826,1926-12-01
1927,1,77.99999976158142,1927-01-01
1927,2,35.89999997615814,1927-02-01
1927,3,139.10000002384186,1927-03-01
1927,4,46.399999648332596,1927-04-01
1927,5,71.10000202059746,1927-05-01
1927,6,24.89999943226576,1927-06-01
1927,7,6.399999916553497,1927-07-01
1927,8,15.699999988079071,1927-08-01
1927,9,64.30000019073486,1927-09-01
1927,10,25.2999999076128,1927-10-01
1927,11,64.8999997228384,1927-11-01
1927,12,91.35000102967024,1927-12-01
1928,1,27.099999971687794,1928-01-01
1928,2,7.349999964237213,1928-02-01
1928,3,109.39999961853027,1928-03-01
1928,4,74.80000007525086,1928-04-01
1928,5,73.79999980330467,1928-05-01
1928,6,11.549999922513962,1928-06-01
1928,7,1.25,1928-07-01
1928,8,42.749999940395355,1928-08-01
1928,9,75.55000020563602,1928-09-01
1928,10,223.79999466240406,1928-10-01
1928,11,228.64999894797802,1928-11-01
1928,12,100.1000012755394,1928-12-01
1929,1,74.64999943971634,1929-01-01
1929,2,26.300000347197056,1929-02-01
1929,3,13.850000008940697,1929-03-01
1929,4,43.55000025033951,1929-04-01
1929,5,44.69999935477972,1929-05-01
1929,6,69.04999941587448,1929-06-01
1929,7,15.950000017881393,1929-07-01
1929,8,43.59999942779541,1929-08-01
1929,9,21.049999751150608,1929-09-01
1929,10,96.10000042617321,1929-10-01
1929,11,120.45000002533197,1929-11-01
1929,12,61.04999991506338,1929-12-01
1930,1,72.84999986737967,1930-01-01
1930,2,83.45000024139881,1930-02-01
1930,3,79.95000027120113,1930-03-01
1930,4,66.40000008046627,1930-04-01
1930,5,143.20000161230564,1930-05-01
1930,6,88.19999938458204,1930-06-01
1930,7,57.299999952316284,1930-07-01
1930,8,30.25000062212348,1930-08-01
1930,9,56.79999974370003,1930-09-01
1930,10,88.74999880045652,1930-10-01
1930,11,47.24999949708581,1930-11-01
1930,12,82.49999885261059,1930-12-01
1931,1,93.63333305716515,1931-01-01
1931,2,136.2999989837408,1931-02-01
1931,3,105.53333449363708,1931-03-01
1931,4,62.40000030398369,1931-04-01
1931,5,111.3999996682008,1931-05-01
1931,6,2.700000007947286,1931-06-01
1931,7,5.799999942382176,1931-07-01
1931,8,19.16666676600774,1931-08-01
1931,9,36.16666622956594,1931-09-01
1931,10,87.13333322604497,1931-10-01
1931,11,117.43333370735247,1931-11-01
1931,12,17.766666640837986,1931-12-01
1932,1,6.649999909102917,1932-01-01
1932,2,32.44999972730875,1932-02-01
1932,3,110.90000088512897,1932-03-01
1932,4,61.10000038146973,1932-04-01
1932,5,106.4999996945262,1932-05-01
1932,6,72.45000030100346,1932-06-01
1932,7,85.20000014454126,1932-07-01
1932,8,23.850000239908695,1932-08-01
1932,9,81.35000005364418,1932-09-01
1932,10,139.69999980926514,1932-10-01
1932,11,64.24999973922968,1932-11-01
1932,12,97.54999954253435,1932-12-01
1933,1,109.13333362837632,1933-01-01
1933,2,74.83333276957273,1933-02-01
1933,3,60.3000002404054,1933-03-01
1933,4,73.70000062386195,1933-04-01
1933,5,72.56666688124339,1933-05-01
1933,6,96.96666684250037,1933-06-01
1933,7,10.900000092883905,1933-07-01
1933,8,1.0,1933-08-01
1933,9,157.3333339393139,1933-09-01
1933,10,137.03333389759064,1933-10-01
1933,11,149.66666565587124,1933-11-01
1933,12,187.80000087122121,1933-12-01
1934,1,39.50000021855036,1934-01-01
1934,2,83.26666761934757,1934-02-01
1934,3,206.7666669835647,1934-03-01
1934,4,124.0999992241462,1934-04-01
1934,5,39.26666687925657,1934-05-01
1934,6,145.7999998057882,1934-06-01
1934,7,1.8666666845480602,1934-07-01
1934,8,56.899999767541885,1934-08-01
1934,9,34.43333335220814,1934-09-01
1934,10,62.24999987334013,1934-10-01
1934,11,131.49999898672104,1934-11-01
1934,12,130.29999903589487,1934-12-01
1935,1,65.00000029802322,1935-01-01
1935,2,57.90000009536743,1935-02-01
1935,3,41.10000014305115,1935-03-01
1935,4,60.09999969601631,1935-04-01
1935,5,61.600000500679016,1935-05-01
1935,6,7.699999809265137,1935-06-01
1935,7,6.4000000059604645,1935-07-01
1935,8,57.20000119507313,1935-08-01
1935,9,35.5999995470047,1935-09-01
1935,10,332.09999767690897,1935-10-01
1935,11,129.50000055134296,1935-11-01
1935,12,139.80000019073486,1935-12-01
1936,1,101.95000011473894,1936-01-01
1936,2,61.30000039190054,1936-02-01
1936,3,56.300000220537186,1936-03-01
1936,4,69.05000031739473,1936-04-01
1936,5,100.39999978244305,1936-05-01
1936,6,78.05000054091215,1936-06-01
1936,7,19.75,1936-07-01
1936,8,3.0,1936-08-01
1936,9,47.80000073462725,1936-09-01
1936,10,135.0500009804964,1936-10-01
1936,11,16.449999794363976,1936-11-01
1936,12,20.850000262260437,1936-12-01
1937,1,61.43333316842715,1937-01-01
1937,2,22.96666691203912,1937-02-01
1937,3,117.29999988277753,1937-03-01
1937,4,32.366666768987976,1937-04-01
1937,5,30.366666349271934,1937-05-01
1937,6,38.06666626036167,1937-06-01
1937,7,34.63333349426588,1937-07-01
1937,8,42.46666638056437,1937-08-01
1937,9,150.33333445588747,1937-09-01
1937,10,70.53333328664303,1937-10-01
1937,11,85.36666665474574,1937-11-01
1937,12,125.03333258628845,1937-12-01
1938,1,85.06666782995065,1938-01-01
1938,2,17.933333332339924,1938-02-01
1938,3,3.333333378036817,1938-03-01
1938,4,44.733333587646484,1938-04-01
1938,5,74.66666668156783,1938-05-01
1938,6,46.066666881243385,1938-06-01
1938,7,3.1333333055178323,1938-07-01
1938,8,46.8333333581686,1938-08-01
1938,9,17.433333208163578,1938-09-01
1938,10,55.399999598662056,1938-10-01
1938,11,40.4666667530934,1938-11-01
1938,12,40.23333294689655,1938-12-01
1939,1,120.04999954253435,1939-01-01
1939,2,9.299999758601189,1939-02-01
1939,3,46.19999985396862,1939-03-01
1939,4,22.200000032782555,1939-04-01
1939,5,145.39999911934137,1939-05-01
1939,6,74.89999971538782,1939-06-01
1939,7,2.5000000074505806,1939-07-01
1939,8,35.59999942034483,1939-08-01
1939,9,83.49999982863665,1939-09-01
1939,10,121.69999934732914,1939-10-01
1939,11,50.80000066757202,1939-11-01
1939,12,177.7000000923872,1939-12-01
1940,1,39.19999995827675,1940-01-01
1940,2,79.00000013411045,1940-02-01
1940,3,13.000000141561031,1940-03-01
1940,4,16.600000098347664,1940-04-01
1940,5,135.14999920874834,1940-05-01
1940,6,96.06666687627633,1940-06-01
1940,7,52.133333990971245,1940-07-01
1940,8,98.23333649337292,1940-08-01
1940,9,27.2666667252779,1940-09-01
1940,10,175.29999985297522,1940-10-01
1940,11,111.03333368400733,1940-11-01
1940,12,18.333333492279053,1940-12-01
1941,1,79.80000112950802,1941-01-01
1941,2,165.69999935477972,1941-02-01
1941,3,39.59999983012676,1941-03-01
1941,4,108.2000008970499,1941-04-01
1941,5,92.10000033676624,1941-05-01
1941,6,55.70000000298023,1941-06-01
1941,7,17.00000001490116,1941-07-01
1941,8,12.099999859929085,1941-08-01
1941,9,14.899999618530273,1941-09-01
1941,10,44.999999441206455,1941-10-01
1941,11,96.40000028908253,1941-11-01
1941,12,24.200000286102295,1941-12-01
1942,1,45.399999886751175,1942-01-01
1942,2,81.39999957382679,1942-02-01
1942,3,42.80000092089176,1942-03-01
1942,4,90.60000050067902,1942-04-01
1942,5,43.99999952316284,1942-05-01
1942,6,47.59999957680702,1942-06-01
1942,7,41.600000470876694,1942-07-01
1942,8,2.5999999046325684,1942-08-01
1942,9,116.00000047683716,1942-09-01
1942,10,71.19999849796295,1942-10-01
1942,11,90.50000229477882,1942-11-01
1942,12,89.39999943971634,1942-12-01
1943,1,75.19999924302101,1943-01-01
1943,2,32.200000420212746,1943-02-01
1943,3,39.6000008136034,1943-03-01
1943,4,20.59999966621399,1943-04-01
1943,5,62.600000470876694,1943-05-01
1943,6,50.99999971687794,1943-06-01
1943,7,13.800000071525574,1943-07-01
1943,8,10.199999809265137,1943-08-01
1943,9,89.60000020265579,1943-09-01
1943,10,83.60000011324883,1943-10-01
1943,11,73.80000026524067,1943-11-01
1943,12,101.3999995291233,1943-12-01
1944,1,25.200000315904617,1944-01-01
1944,2,79.5999996215105,1944-02-01
1944,3,24.600000381469727,1944-03-01
1944,4,8.00000011920929,1944-04-01
1944,5,72.00000190734863,1944-05-01
1944,6,53.20000000298023,1944-06-01
1944,7,45.39999957382679,1944-07-01
1944,8,37.19999980926514,1944-08-01
1944,9,93.9999990016222,1944-09-01
1944,10,157.40000076591969,1944-10-01
1944,11,141.39999742805958,1944-11-01
1944,12,128.00000312924385,1944-12-01
1945,1,75.0000001937151,1945-01-01
1945,2,32.60000002384186,1945-02-01
1945,3,24.799999237060547,1945-03-01
1945,4,29.200000286102295,1945-04-01
1945,5,29.200000077486038,1945-05-01
1945,6,0.0,1945-06-01
1945,7,7.800000011920929,1945-07-01
1945,8,38.000000193715096,1945-08-01
1945,9,33.6000000834465,1945-09-01
1945,10,9.200000002980232,1945-10-01
1945,11,45.40000016987324,1945-11-01
1945,12,74.19999934732914,1945-12-01
1946,1,36.60000029206276,1946-01-01
1946,2,3.7999999821186066,1946-02-01
1946,3,114.00000047683716,1946-03-01
1946,4,42.39999967813492,1946-04-01
1946,5,118.40000046789646,1946-05-01
1946,6,91.39999887347221,1946-06-01
1946,7,16.0,1946-07-01
1946,8,11.199999764561653,1946-08-01
1946,9,10.200000047683716,1946-09-01
1946,10,102.80000014603138,1946-10-01
1946,11,165.20000092685223,1946-11-01
1946,12,29.80000016093254,1946-12-01
1947,1,25.399999529123306,1947-01-01
1947,2,159.40000055730343,1947-02-01
1947,3,114.00000041723251,1947-03-01
1947,4,36.99999976158142,1947-04-01
1947,5,23.60000041127205,1947-05-01
1947,6,88.00000143051147,1947-06-01
1947,7,28.999999523162842,1947-07-01
1947,8,31.99999974668026,1947-08-01
1947,9,122.00000154972076,1947-09-01
1947,10,143.60000145435333,1947-10-01
1947,11,80.60000133514404,1947-11-01
1947,12,68.00000128149986,1947-12-01
1948,1,132.4000010341406,1948-01-01
1948,2,58.00000047683716,1948-02-01
1948,3,0.0,1948-03-01
1948,4,52.20000024139881,1948-04-01
1948,5,64.7999997138977,1948-05-01
1948,6,57.800000578165054,1948-06-01
1948,7,34.39999973773956,1948-07-01
1948,8,56.4000004529953,1948-08-01
1948,9,74.40000057220459,1948-09-01
1948,10,137.40000078082085,1948-10-01
1948,11,29.399999618530273,1948-11-01
1948,12,30.200000882148743,1948-12-01
1949,1,122.0,1949-01-01
1949,2,0.0,1949-02-01
1949,3,23.200000002980232,1949-03-01
1949,4,20.59999990463257,1949-04-01
1949,5,69.10000048577785,1949-05-01
1949,6,43.79999993741512,1949-06-01
1949,7,8.40000006556511,1949-07-01
1949,8,18.0,1949-08-01
1949,9,22.20000047981739,1949-09-01
1949,10,213.80000038444996,1949-10-01
1949,11,301.99999618530273,1949-11-01
1949,12,65.60000075399876,1949-12-01
1950,1,75.59999822080135,1950-01-01
1950,2,58.800000444054604,1950-02-01
1950,3,15.0,1950-03-01
1950,4,95.5999998152256,1950-04-01
1950,5,9.40000031888485,1950-05-01
1950,6,69.60000093281269,1950-06-01
1950,7,0.0,1950-07-01
1950,8,37.80000074207783,1950-08-01
1950,9,96.39999943971634,1950-09-01
1950,10,107.59999945759773,1950-10-01
1950,11,132.39999946951866,1950-11-01
1950,12,90.19999992847443,1950-12-01
1951,1,99.73333280781905,1951-01-01
1951,2,202.53333297371864,1951-02-01
1951,3,98.90000081559022,1951-03-01
1951,4,42.866667365034424,1951-04-01
1951,5,93.73333320518334,1951-05-01
1951,6,25.933333188295364,1951-06-01
1951,7,44.20000006755193,1951-07-01
1951,8,9.46666676302751,1951-08-01
1951,9,91.7333358724912,1951-09-01
1951,10,56.00000097850958,1951-10-01
1951,11,142.60000090797743,1951-11-01
1951,12,38.93333359559377,1951-12-01
1952,1,103.46666711072127,1952-01-01
1952,2,103.93333463867505,1952-02-01
1952,3,8.200000112255415,1952-03-01
1952,4,53.53333321213722,1952-04-01
1952,5,34.6000002125899,1952-05-01
1952,6,0.06666666766007741,1952-06-01
1952,7,52.06666820744673,1952-07-01
1952,8,20.533333336313564,1952-08-01
1952,9,105.73333366711934,1952-09-01
1952,10,87.60000048577785,1952-10-01
1952,11,72.19999978939693,1952-11-01
1952,12,178.46666718522707,1952-12-01
1953,1,55.10000033179919,1953-01-01
1953,2,53.00000021855036,1953-02-01
1953,3,5.26666659116745,1953-03-01
1953,4,76.16666608552138,1953-04-01
1953,5,53.70000064869722,1953-05-01
1953,6,57.96666684746742,1953-06-01
1953,7,46.70000012218952,1953-07-01
1953,8,27.949999440461397,1953-08-01
1953,9,166.49999989569187,1953-09-01
1953,10,136.39999913424253,1953-10-01
1953,11,14.400000385940075,1953-11-01
1953,12,50.94999950379133,1953-12-01
1954,1,36.80000039935112,1954-01-01
1954,2,47.80000062286854,1954-02-01
1954,3,54.3999999910593,1954-03-01
1954,4,49.59999959170818,1954-04-01
1954,5,126.00000006705523,1954-05-01
1954,6,112.59999945759773,1954-06-01
1954,7,23.099999740719795,1954-07-01
1954,8,75.99999911338091,1954-08-01
1954,9,33.599999368190765,1954-09-01
1954,10,58.89999934285879,1954-10-01
1954,11,62.70000075548887,1954-11-01
1954,12,29.59999965876341,1954-12-01
1955,1,48.40000028163195,1955-01-01
1955,2,173.3000003695488,1955-02-01
1955,3,26.7000000923872,1955-03-01
1955,4,3.000000074505806,1955-04-01
1955,5,22.500000439584255,1955-05-01
1955,6,23.300000205636024,1955-06-01
1955,7,17.300000108778477,1955-07-01
1955,8,61.299999952316284,1955-08-01
1955,9,65.79999984800816,1955-09-01
1955,10,63.10000091046095,1955-10-01
1955,11,96.6999980211258,1955-11-01
1955,12,114.89999974519014,1955-12-01
1956,1,107.50000088661909,1956-01-01
1956,2,17.799999818205833,1956-02-01
1956,3,46.90000016987324,1956-03-01
1956,4,83.10000040382147,1956-04-01
1956,5,69.09999944269657,1956-05-01
1956,6,66.90000056475401,1956-06-01
1956,7,18.399999856948853,1956-07-01
1956,8,4.099999904632568,1956-08-01
1956,9,60.90000009536743,1956-09-01
1956,10,38.89999996125698,1956-10-01
1956,11,101.30000005662441,1956-11-01
1956,12,26.499999932944775,1956-12-01
1957,1,47.69999998062849,1957-01-01
1957,2,95.6000011190772,1957-02-01
1957,3,31.90000006556511,1957-03-01
1957,4,86.29999950528145,1957-04-01
1957,5,78.70000022649765,1957-05-01
1957,6,37.29999998211861,1957-06-01
1957,7,31.200000062584877,1957-07-01
1957,8,18.699999809265137,1957-08-01
1957,9,5.700000040233135,1957-09-01
1957,10,50.799999073147774,1957-10-01
1957,11,70.70000044256449,1957-11-01
1957,12,80.40000019967556,1957-12-01
1958,1,51.800000339746475,1958-01-01
1958,2,21.399999991059303,1958-02-01
1958,3,129.80000043660402,1958-03-01
1958,4,86.60000038146973,1958-04-01
1958,5,24.799999713897705,1958-05-01
1958,6,30.20000033080578,1958-06-01
1958,7,2.1000000536441803,1958-07-01
1958,8,7.800000101327896,1958-08-01
1958,9,43.19999921321869,1958-09-01
1958,10,109.09999968856573,1958-10-01
1958,11,64.99999991059303,1958-11-01
1958,12,116.10000091046095,1958-12-01
1959,1,72.59999922662973,1959-01-01
1959,2,20.499999821186066,1959-02-01
1959,3,73.69999919086695,1959-03-01
1959,4,58.600000359117985,1959-04-01
1959,5,104.09999886900187,1959-05-01
1959,6,9.199999809265137,1959-06-01
1959,7,12.50000000745058,1959-07-01
1959,8,84.5999999716878,1959-08-01
1959,9,30.700000010430813,1959-09-01
1959,10,49.19999921321869,1959-10-01
1959,11,59.600000098347664,1959-11-01
1959,12,124.65000024437904,1959-12-01
1960,1,65.70000091940165,1960-01-01
1960,2,123.799999371171,1960-02-01
1960,3,119.0999998152256,1960-03-01
1960,4,38.499999575316906,1960-04-01
1960,5,3.8000000193715096,1960-05-01
1960,6,42.400000512599945,1960-06-01
1960,7,91.80000019073486,1960-07-01
1960,8,8.500000074505806,1960-08-01
1960,9,109.99999988079071,1960-09-01
1960,10,217.0999986976385,1960-10-01
1960,11,117.00000028312206,1960-11-01
1960,12,168.1000015810132,1960-12-01
1961,1,110.2000005915761,1961-01-01
1961,2,26.699999876320362,1961-02-01
1961,3,0.10000000149011612,1961-03-01
1961,4,100.79999973624945,1961-04-01
1961,5,31.399999797344208,1961-05-01
1961,6,88.69999969005585,1961-06-01
1961,7,12.499999962747097,1961-07-01
1961,8,10.899999812245369,1961-08-01
1961,9,58.84999966621399,1961-09-01
1961,10,129.30000015348196,1961-10-01
1961,11,106.59999985992908,1961-11-01
1961,12,112.1000002399087,1961-12-01
1962,1,34.800000078976154,1962-01-01
1962,2,43.99999964237213,1962-02-01
1962,3,128.2999993264675,1962-03-01
1962,4,60.39999896287918,1962-04-01
1962,5,49.599999628961086,1962-05-01
1962,6,44.49999985843897,1962-06-01
1962,7,0.7000000178813934,1962-07-01
1962,8,0.6000000089406967,1962-08-01
1962,9,26.30000000447035,1962-09-01
1962,10,82.69999957084656,1962-10-01
1962,11,173.80000042915344,1962-11-01
1962,12,56.199999772012234,1962-12-01
1963,1,126.69999946653843,1963-01-01
1963,2,66.90000019967556,1963-02-01
1963,3,67.40000009536743,1963-03-01
1963,4,83.40000019967556,1963-04-01
1963,5,84.89999853819609,1963-05-01
1963,6,54.500000059604645,1963-06-01
1963,7,34.000000193715096,1963-07-01
1963,8,72.20000041276217,1963-08-01
1963,9,146.39999990165234,1963-09-01
1963,10,66.500000461936,1963-10-01
1963,11,137.80000107735395,1963-11-01
1963,12,78.5000001937151,1963-12-01
1964,1,4.300000041723251,1964-01-01
1964,2,73.40000040084124,1964-02-01
1964,3,131.39999952167273,1964-03-01
1964,4,55.10000009089708,1964-04-01
1964,5,112.3999989926815,1964-05-01
1964,6,49.90000016242266,1964-06-01
1964,7,93.69999893009663,1964-07-01
1964,8,34.19999968260527,1964-08-01
1964,9,33.10000019520521,1964-09-01
1964,10,209.40000251680613,1964-10-01
1964,11,68.99999988824129,1964-11-01
1964,12,88.39999975264072,1964-12-01
1965,1,77.7999989837408,1965-01-01
1965,2,0.800000011920929,1965-02-01
1965,3,61.00000010430813,1965-03-01
1965,4,73.40000060200691,1965-04-01
1965,5,63.00000000745058,1965-05-01
1965,6,75.60000001639128,1965-06-01
1965,7,13.199999809265137,1965-07-01
1965,8,56.100001245737076,1965-08-01
1965,9,151.4000006020069,1965-09-01
1965,10,8.399999856948853,1965-10-01
1965,11,187.10000011324883,1965-11-01
1965,12,103.69999992847443,1965-12-01
1966,1,65.09999969601631,1966-01-01
1966,2,64.6000001206994,1966-02-01
1966,3,21.299999706447124,1966-03-01
1966,4,56.39999985694885,1966-04-01
1966,5,31.100000239908695,1966-05-01
1966,6,31.100000001490116,1966-06-01
