time_regular,rainfall_regular,rainfall_no_ss,rainfall_no_ss_1std
1842-04-01,195.8,99.78965355805242,33.47941664100124
1842-05-01,75.9,-9.789387947269319,-63.567352906408686
1842-06-01,43.3,-19.998081936685324,-73.6936357509882
1842-07-01,88.9,51.19894785847302,11.858447688863514
1842-08-01,291.7,227.59471135940404,169.19083565713748
1842-09-01,260.2,140.820308988764,41.18918782341626
1842-10-01,189.6,-3.6816014897579805,-139.2916407069166
1842-11-01,181.2,-4.1704841713223,-138.63764651769685
1842-12-01,134.5,9.426443202979513,-84.53456574188236
1843-01-01,41.6,-66.25561797752812,-155.84542494591648
1843-02-01,340.2,241.82979400749065,157.31954774267177
1843-03-01,86.8,-15.87269662921355,-90.08397922837658
1843-04-01,47.3,-48.71034644194759,-115.02058335899878
1843-05-01,83.9,-1.7893879472693186,-55.567352906408686
1843-06-01,75.5,12.201918063314679,-41.49363575098818
1843-07-01,45.4,7.698947858473012,-31.641552311136493
1843-08-01,3.3,-60.80528864059595,-119.2091643428625
1843-09-01,14.9,-104.479691011236,-204.11081217658375
1843-10-01,163.0,-30.281601489757975,-165.8916407069166
1843-11-01,66.6,-118.7704841713223,-253.23764651769685
1843-12-01,6.1,-118.97355679702049,-212.93456574188235
1844-01-01,37.5,-70.35561797752813,-159.94542494591647
1844-02-01,88.2,-10.170205992509338,-94.68045225732823
1844-03-01,83.9,-18.77269662921354,-92.98397922837657
1844-04-01,10.7,-85.31034644194759,-151.62058335899877
1844-05-01,137.0,51.310612052730676,-2.467352906408692
1844-06-01,34.8,-28.498081936685324,-82.1936357509882
1844-07-01,11.9,-25.801052141526988,-65.1415523111365
1844-08-01,41.4,-22.705288640595946,-81.1091643428625
1844-09-01,187.9,68.520308988764,-31.110812176583735
1844-10-01,244.8,51.51839851024204,-84.09164070691659
1844-11-01,187.0,1.629515828677711,-132.83764651769684
1844-12-01,215.8,90.72644320297952,-3.2345657418823492
1845-01-01,435.2,327.34438202247185,237.7545750540835
1845-02-01,74.3,-24.070205992509344,-108.58045225732823
1845-03-01,137.3,34.627303370786464,-39.58397922837656
1845-04-01,49.4,-46.61034644194759,-112.92058335899878
1845-05-01,53.2,-32.48938794726932,-86.26735290640869
1845-06-01,59.9,-3.3980819366853225,-57.093635750988184
1845-07-01,24.3,-13.401052141526986,-52.74155231113649
1845-08-01,92.5,28.394711359404056,-30.00916434286249
1845-09-01,194.3,74.920308988764,-24.71081217658373
1845-10-01,122.2,-71.08160148975797,-206.6916407069166
1845-11-01,349.5,164.1295158286777,29.66235348230316
1845-12-01,49.1,-75.97355679702048,-169.93456574188235
1846-01-01,127.0,19.144382022471873,-70.44542494591647
1846-02-01,1.1,-97.27020599250935,-181.78045225732825
1846-03-01,56.6,-46.072696629213546,-120.28397922837658
1846-04-01,71.4,-24.610346441947584,-90.92058335899877
1846-05-01,82.0,-3.6893879472693243,-57.46735290640869
1846-06-01,107.0,43.70191806331468,-9.993635750988183
1846-07-01,56.5,18.798947858473014,-20.541552311136492
1846-08-01,95.1,30.99471135940405,-27.409164342862496
1846-09-01,216.9,97.520308988764,-2.1108121765837353
1846-10-01,446.1,252.81839851024205,117.20835929308342
1846-11-01,82.8,-102.57048417132229,-237.03764651769683
1846-12-01,147.2,22.1264432029795,-71.83456574188237
1847-01-01,155.6,47.74438202247187,-41.84542494591648
1847-02-01,3.7,-94.67020599250934,-179.18045225732823
1847-03-01,26.8,-75.87269662921355,-150.08397922837656
1847-04-01,32.9,-63.11034644194759,-129.42058335899878
1847-05-01,42.4,-43.289387947269326,-97.0673529064087
1847-06-01,112.9,49.601918063314685,-4.093635750988177
1847-07-01,43.2,5.4989478584730165,-33.84155231113649
1847-08-01,115.9,51.79471135940406,-6.609164342862485
1847-09-01,22.4,-96.97969101123601,-196.61081217658375
1847-10-01,238.2,44.918398510242014,-90.69164070691662
1847-11-01,191.3,5.929515828677722,-128.53764651769683
1847-12-01,101.2,-23.873556797020484,-117.83456574188236
1848-01-01,86.6,-21.255617977528132,-110.84542494591648
1848-02-01,86.8,-11.570205992509344,-96.08045225732823
1848-03-01,130.4,27.72730337078646,-46.48397922837657
1848-04-01,170.9,74.88965355805242,8.579416641001231
1848-05-01,91.3,5.610612052730673,-48.167352906408695
1848-06-01,20.3,-42.998081936685324,-96.6936357509882
1848-07-01,26.39,-11.311052141526986,-50.65155231113649
1848-08-01,1.5,-62.605288640595944,-121.00916434286249
1848-09-01,192.6,73.22030898876399,-26.410812176583747
1848-10-01,331.1,137.81839851024205,2.2083592930834186
1848-11-01,194.8,9.429515828677722,-125.03764651769683
1848-12-01,74.4,-50.67355679702048,-144.63456574188234
1849-01-01,30.2,-77.65561797752812,-167.24542494591645
1849-02-01,10.3,-88.07020599250934,-172.58045225732823
1849-03-01,49.7,-52.972696629213544,-127.18397922837657
1849-04-01,167.6,71.5896535580524,5.2794166410012195
1849-05-01,34.7,-50.98938794726932,-104.76735290640869
1849-06-01,4.8,-58.498081936685324,-112.1936357509882
1849-07-01,7.7,-30.001052141526987,-69.3415523111365
1849-08-01,45.6,-18.505288640595943,-76.90916434286248
1849-09-01,109.3,-10.079691011236008,-109.71081217658374
1849-10-01,114.8,-78.48160148975798,-214.09164070691662
1849-11-01,126.8,-58.57048417132229,-193.03764651769683
1849-12-01,146.6,21.526443202979507,-72.43456574188237
1850-01-01,110.1,2.244382022471868,-87.34542494591648
1850-02-01,12.1,-86.27020599250935,-170.78045225732825
1850-03-01,2.9,-99.77269662921354,-173.98397922837657
1850-04-01,280.4,184.38965355805237,118.07941664100119
1850-05-01,192.9,107.21061205273068,53.432647093591314
1850-06-01,31.0,-32.29808193668532,-85.99363575098818
1850-07-01,14.8,-22.901052141526986,-62.24155231113649
1850-08-01,92.2,28.09471135940406,-30.309164342862488
1850-09-01,33.8,-85.57969101123601,-185.21081217658374
1850-10-01,224.6,31.31839851024202,-104.29164070691661
1850-11-01,231.2,45.8295158286777,-88.63764651769685
1850-12-01,52.9,-72.1735567970205,-166.13456574188237
1851-01-01,145.0,37.14438202247187,-52.44542494591647
1851-02-01,190.6,92.22979400749065,7.7195477426717645
1851-03-01,34.6,-68.07269662921354,-142.28397922837655
1851-04-01,70.0,-26.01034644194759,-92.32058335899877
1851-05-01,138.5,52.810612052730676,-0.9673529064086921
1851-06-01,61.4,-1.8980819366853225,-55.593635750988184
1851-07-01,75.7,37.99894785847302,-1.341552311136489
1851-08-01,45.3,-18.805288640595947,-77.2091643428625
1851-09-01,268.9,149.520308988764,49.88918782341625
1851-10-01,278.8,85.51839851024204,-50.09164070691659
1851-11-01,211.8,26.429515828677722,-108.03764651769683
1851-12-01,22.3,-102.77355679702049,-196.73456574188236
1852-01-01,44.1,-63.755617977528125,-153.34542494591648
1852-02-01,70.5,-27.87020599250934,-112.38045225732823
1852-03-01,20.5,-82.17269662921355,-156.38397922837657
1852-04-01,47.4,-48.61034644194759,-114.92058335899878
1852-05-01,42.0,-43.689387947269324,-97.46735290640869
1852-06-01,28.0,-35.29808193668532,-88.99363575098818
1852-07-01,106.1,68.39894785847301,29.058447688863502
1852-08-01,84.5,20.394711359404056,-38.00916434286249
1852-09-01,185.3,65.920308988764,-33.71081217658373
1852-10-01,134.9,-58.38160148975797,-193.9916407069166
1852-11-01,264.9,79.52951582867769,-54.93764651769686
1852-12-01,237.7,112.6264432029795,18.665434258117628
1853-01-01,144.0,36.14438202247187,-53.44542494591647
1853-02-01,255.2,156.82979400749065,72.31954774267176
1853-03-01,137.3,34.627303370786464,-39.58397922837656
1853-04-01,36.7,-59.31034644194759,-125.62058335899877
1853-05-01,137.7,52.010612052730664,-1.7673529064087035
1853-06-01,115.5,52.20191806331468,-1.493635750988183
1853-07-01,2.7,-35.00105214152698,-74.3415523111365
1853-08-01,20.3,-43.80528864059595,-102.2091643428625
1853-09-01,92.8,-26.579691011236008,-126.21081217658374
1853-10-01,494.9,301.618398510242,166.00835929308337
1853-11-01,159.6,-25.770484171322295,-160.23764651769685
1853-12-01,62.9,-62.17355679702049,-156.13456574188237
1854-01-01,126.1,18.244382022471868,-71.34542494591648
1854-02-01,0.6,-97.77020599250935,-182.28045225732825
1854-03-01,2.0,-100.67269662921355,-174.88397922837657
1854-04-01,66.3,-29.710346441947593,-96.02058335899878
1854-05-01,65.6,-20.08938794726933,-73.8673529064087
1854-06-01,53.3,-9.998081936685324,-63.693635750988186
1854-07-01,13.1,-24.601052141526985,-63.94155231113649
1854-08-01,25.9,-38.205288640595946,-96.6091643428625
1854-09-01,13.1,-106.27969101123601,-205.91081217658376
1854-10-01,202.1,8.81839851024202,-126.79164070691661
1854-11-01,129.4,-55.97048417132228,-190.43764651769683
1854-12-01,231.7,106.6264432029795,12.665434258117628
1855-01-01,44.4,-63.45561797752813,-153.04542494591647
1855-02-01,246.1,147.72979400749065,63.219547742671764
1855-03-01,152.0,49.32730337078645,-24.883979228376575
1855-04-01,64.2,-31.810346441947587,-98.12058335899877
1855-05-01,68.4,-17.28938794726932,-71.06735290640869
1855-06-01,68.5,5.201918063314679,-48.49363575098818
1855-07-01,0.7,-37.00105214152698,-76.3415523111365
1855-08-01,29.3,-34.80528864059595,-93.2091643428625
1855-09-01,172.2,52.82030898876398,-46.81081217658375
1855-10-01,282.7,89.41839851024201,-46.191640706916615
1855-11-01,133.9,-51.47048417132228,-185.93764651769683
1855-12-01,44.0,-81.07355679702049,-175.03456574188237
1856-01-01,352.8,244.94438202247187,155.3545750540835
1856-02-01,96.3,-2.0702059925093437,-86.58045225732823
1856-03-01,64.1,-38.57269662921355,-112.78397922837658
1856-04-01,174.8,78.78965355805242,12.479416641001237
1856-05-01,134.0,48.310612052730676,-5.467352906408692
1856-06-01,37.0,-26.29808193668532,-79.99363575098818
1856-07-01,34.3,-3.401052141526989,-42.741552311136495
1856-08-01,42.1,-22.005288640595943,-80.40916434286248
1856-09-01,186.3,66.920308988764,-32.71081217658373
1856-10-01,152.3,-40.98160148975796,-176.5916407069166
1856-11-01,60.4,-124.97048417132228,-259.43764651769686
1856-12-01,201.6,76.52644320297951,-17.434565741882366
1857-01-01,91.0,-16.855617977528127,-106.44542494591647
1857-02-01,34.9,-63.47020599250934,-147.98045225732824
1857-03-01,80.1,-22.572696629213553,-96.78397922837658
1857-04-01,141.4,45.389653558052416,-20.92058335899877
1857-05-01,82.4,-3.2893879472693186,-57.067352906408686
1857-06-01,30.5,-32.79808193668532,-86.49363575098818
1857-07-01,5.0,-32.701052141526986,-72.04155231113648
1857-08-01,49.8,-14.305288640595947,-72.7091643428625
1857-09-01,309.6,190.22030898876403,90.5891878234163
1857-10-01,252.1,58.81839851024202,-76.79164070691661
1857-11-01,88.3,-97.07048417132229,-231.53764651769683
1857-12-01,29.5,-95.57355679702049,-189.53456574188237
1858-01-01,19.1,-88.75561797752812,-178.34542494591648
1858-02-01,17.7,-80.67020599250934,-165.18045225732823
1858-03-01,126.0,23.327303370786453,-50.883979228376575
1858-04-01,133.9,37.889653558052416,-28.42058335899877
1858-05-01,46.5,-39.189387947269324,-92.96735290640869
1858-06-01,14.4,-48.89808193668532,-102.59363575098818
1858-07-01,112.0,74.29894785847301,34.95844768886351
1858-08-01,94.3,30.194711359404053,-28.209164342862493
1858-09-01,37.0,-82.379691011236,-182.01081217658373
1858-10-01,289.7,96.41839851024201,-39.191640706916615
1858-11-01,245.1,59.729515828677705,-74.73764651769685
1858-12-01,109.3,-15.77355679702049,-109.73456574188236
1859-01-01,80.0,-27.855617977528127,-117.44542494591647
1859-02-01,107.0,8.62979400749066,-75.88045225732823
1859-03-01,19.5,-83.17269662921355,-157.38397922837657
1859-04-01,28.6,-67.41034644194758,-133.72058335899877
1859-05-01,155.6,69.91061205273067,16.132647093591302
1859-06-01,62.8,-0.49808193668532397,-54.193635750988186
1859-07-01,7.2,-30.501052141526987,-69.8415523111365
1859-08-01,61.6,-2.5052886405959427,-60.90916434286249
1859-09-01,103.1,-16.27969101123601,-115.91081217658375
1859-10-01,363.5,170.21839851024203,34.608359293083396
1859-11-01,99.8,-85.57048417132229,-220.03764651769683
1859-12-01,150.6,25.526443202979507,-68.43456574188237
1860-01-01,112.7,4.844382022471876,-84.74542494591647
1860-02-01,33.9,-64.47020599250934,-148.98045225732824
1860-03-01,5.9,-96.77269662921354,-170.98397922837657
1860-04-01,146.4,50.389653558052416,-15.920583358998769
1860-05-01,94.6,8.91061205273067,-44.8673529064087
1860-06-01,101.7,38.40191806331468,-15.29363575098818
1860-07-01,18.9,-18.801052141526988,-58.14155231113649
1860-08-01,2.1,-62.00528864059594,-120.40916434286248
1860-09-01,167.7,48.32030898876398,-51.31081217658375
1860-10-01,18.2,-175.081601489758,-310.6916407069166
1860-11-01,289.3,103.92951582867772,-30.537646517696828
1860-12-01,257.0,131.9264432029795,37.965434258117625
1861-01-01,47.3,-60.55561797752813,-150.1454249459165
1861-02-01,223.6,125.22979400749065,40.719547742671764
1861-03-01,30.0,-72.67269662921355,-146.88397922837657
1861-04-01,8.4,-87.61034644194758,-153.92058335899878
1861-05-01,7.6,-78.08938794726933,-131.8673529064087
1861-06-01,29.6,-33.69808193668532,-87.39363575098818
1861-07-01,11.3,-26.401052141526986,-65.74155231113649
1861-08-01,4.5,-59.605288640595944,-118.00916434286249
1861-09-01,135.6,16.22030898876399,-83.41081217658375
1861-10-01,140.1,-53.18160148975798,-188.7916407069166
1861-11-01,70.9,-114.47048417132228,-248.93764651769683
1861-12-01,8.6,-116.47355679702049,-210.43456574188235
1862-01-01,64.4,-43.45561797752812,-133.04542494591647
1862-02-01,92.8,-5.570205992509344,-90.08045225732823
1862-03-01,224.3,121.62730337078646,47.41602077162344
1862-04-01,24.5,-71.51034644194759,-137.82058335899876
1862-05-01,91.5,5.810612052730676,-47.96735290640869
1862-06-01,206.8,143.5019180633147,89.80636424901184
1862-07-01,0.4,-37.30105214152699,-76.6415523111365
1862-08-01,60.7,-3.4052886405959413,-61.80916434286249
1862-09-01,97.8,-21.579691011236008,-121.21081217658374
1862-10-01,166.4,-26.88160148975797,-162.4916407069166
1862-11-01,306.4,121.02951582867769,-13.437646517696862
1862-12-01,56.6,-68.47355679702048,-162.43456574188235
1863-01-01,232.8,124.94438202247188,35.35457505408354
1863-02-01,9.0,-89.37020599250934,-173.88045225732822
1863-03-01,198.8,96.12730337078646,21.916020771623437
1863-04-01,20.6,-75.41034644194758,-141.72058335899877
1863-05-01,91.2,5.510612052730679,-48.26735290640869
1863-06-01,98.9,35.601918063314685,-18.093635750988177
1863-07-01,15.4,-22.301052141526988,-61.64155231113649
1863-08-01,10.9,-53.205288640595946,-111.6091643428625
1863-09-01,146.8,27.420308988764006,-72.21081217658373
1863-10-01,221.4,28.11839851024203,-107.4916407069166
1863-11-01,74.5,-110.87048417132229,-245.33764651769684
1863-12-01,74.4,-50.67355679702048,-144.63456574188234
1864-01-01,11.2,-96.65561797752812,-186.24542494591645
1864-02-01,122.5,24.12979400749066,-60.38045225732823
1864-03-01,56.9,-45.77269662921355,-119.98397922837657
1864-04-01,42.1,-53.91034644194759,-120.22058335899877
1864-05-01,30.7,-54.98938794726932,-108.76735290640869
1864-06-01,46.2,-17.09808193668532,-70.79363575098819
1864-07-01,3.1,-34.601052141526985,-73.94155231113649
1864-08-01,89.8,25.694711359404053,-32.70916434286249
1864-09-01,25.0,-94.379691011236,-194.01081217658373
1864-10-01,410.0,216.71839851024203,81.1083592930834
1864-11-01,161.2,-24.1704841713223,-158.63764651769685
1864-12-01,204.1,79.02644320297951,-14.934565741882366
1865-01-01,47.4,-60.45561797752813,-150.04542494591647
1865-02-01,49.1,-49.27020599250934,-133.78045225732822
1865-03-01,161.5,58.82730337078645,-15.383979228376575
1865-04-01,6.8,-89.21034644194759,-155.52058335899878
1865-05-01,25.1,-60.58938794726932,-114.36735290640868
1865-06-01,24.8,-38.498081936685324,-92.1936357509882
1865-07-01,21.2,-16.501052141526987,-55.841552311136496
1865-08-01,86.3,22.194711359404053,-36.20916434286249
1865-09-01,3.6,-115.77969101123601,-215.41081217658376
1865-10-01,425.9,232.618398510242,97.00835929308337
1865-11-01,258.0,72.62951582867771,-61.83764651769684
1865-12-01,158.9,33.82644320297952,-60.134565741882355
1866-01-01,45.9,-61.95561797752813,-151.54542494591647
1866-02-01,188.0,89.62979400749066,5.11954774267177
1866-03-01,295.1,192.4273033707865,118.21602077162346
1866-04-01,285.8,189.7896535580524,123.47941664100122
1866-05-01,95.6,9.91061205273067,-43.8673529064087
1866-06-01,28.2,-35.09808193668532,-88.79363575098819
1866-07-01,7.3,-30.401052141526986,-69.74155231113649
1866-08-01,44.9,-19.205288640595946,-77.6091643428625
1866-09-01,75.1,-44.27969101123601,-143.91081217658376
1866-10-01,53.0,-140.28160148975797,-275.89164070691663
1866-11-01,21.1,-164.2704841713223,-298.7376465176968
1866-12-01,9.4,-115.67355679702048,-209.63456574188234
1867-01-01,230.2,122.34438202247186,32.75457505408352
1867-02-01,220.2,121.82979400749065,37.31954774267176
1867-03-01,196.9,94.22730337078646,20.01602077162343
1867-04-01,58.8,-37.21034644194759,-103.52058335899878
1867-05-01,86.3,0.6106120527306729,-53.167352906408695
1867-06-01,5.0,-58.29808193668532,-111.99363575098818
1867-07-01,49.1,11.398947858473015,-27.94155231113649
1867-08-01,114.1,49.99471135940405,-8.409164342862496
1867-09-01,134.2,14.820308988763983,-84.81081217658375
1867-10-01,144.3,-48.98160148975796,-184.5916407069166
1867-11-01,277.2,91.8295158286777,-42.63764651769685
1867-12-01,50.9,-74.1735567970205,-168.13456574188237
1868-01-01,34.7,-73.15561797752812,-162.74542494591645
1868-02-01,33.9,-64.47020599250934,-148.98045225732824
1868-03-01,84.8,-17.87269662921355,-92.08397922837658
1868-04-01,45.8,-50.21034644194759,-116.52058335899878
1868-05-01,26.1,-59.58938794726932,-113.36735290640868
1868-06-01,20.8,-42.498081936685324,-96.1936357509882
1868-07-01,71.3,33.59894785847301,-5.741552311136495
1868-08-01,126.1,61.99471135940405,3.5908356571375037
1868-09-01,423.4,304.020308988764,204.38918782341625
1868-10-01,204.3,11.018398510242037,-124.59164070691659
1868-11-01,360.2,174.8295158286777,40.36235348230315
1868-12-01,225.2,100.1264432029795,6.165434258117628
1869-01-01,76.3,-31.55561797752813,-121.14542494591647
1869-02-01,105.6,7.2297940074906535,-77.28045225732824
1869-03-01,119.2,16.527303370786456,-57.68397922837657
1869-04-01,23.3,-72.71034644194759,-139.02058335899878
1869-05-01,41.4,-44.289387947269326,-98.0673529064087
1869-06-01,50.7,-12.598081936685318,-66.29363575098819
1869-07-01,7.0,-30.701052141526986,-70.04155231113648
1869-08-01,14.2,-49.90528864059594,-108.30916434286249
1869-09-01,107.5,-11.879691011236005,-111.51081217658374
1869-10-01,61.1,-132.18160148975798,-267.7916407069166
1869-11-01,117.3,-68.07048417132229,-202.53764651769683
1869-12-01,184.8,59.726443202979524,-34.23456574188235
1870-01-01,81.3,-26.55561797752813,-116.14542494591647
1870-02-01,148.1,49.72979400749065,-34.780452257328236
1870-03-01,51.9,-50.77269662921355,-124.98397922837657
1870-04-01,6.0,-90.01034644194759,-156.32058335899876
1870-05-01,31.6,-54.08938794726932,-107.86735290640868
1870-06-01,118.4,55.101918063314685,1.4063642490118227
1870-07-01,7.5,-30.201052141526986,-69.54155231113648
1870-08-01,284.2,220.09471135940404,161.69083565713748
1870-09-01,12.7,-106.679691011236,-206.31081217658374
1870-10-01,61.6,-131.68160148975798,-267.2916407069166
1870-11-01,381.8,196.42951582867772,61.96235348230317
1870-12-01,166.1,41.02644320297951,-52.934565741882366
1871-01-01,113.7,5.844382022471876,-83.74542494591647
1871-02-01,48.0,-50.37020599250934,-134.88045225732822
1871-03-01,37.4,-65.27269662921356,-139.4839792283766
1871-04-01,48.6,-47.41034644194759,-113.72058335899877
1871-05-01,81.2,-4.489387947269321,-58.26735290640869
1871-06-01,54.3,-8.998081936685324,-62.693635750988186
1871-07-01,2.5,-35.201052141526986,-74.54155231113648
1871-08-01,21.4,-42.705288640595946,-101.1091643428625
1871-09-01,96.5,-22.879691011236005,-122.51081217658374
1871-10-01,24.6,-168.68160148975798,-304.2916407069166
1871-11-01,377.9,192.5295158286777,58.06235348230314
1871-12-01,77.0,-48.07355679702049,-142.03456574188237
1872-01-01,288.3,180.44438202247187,90.85457505408353
1872-02-01,119.1,20.729794007490653,-63.780452257328236
1872-03-01,126.5,23.827303370786453,-50.383979228376575
1872-04-01,85.6,-10.410346441947596,-76.72058335899878
1872-05-01,80.8,-4.889387947269327,-58.667352906408695
1872-06-01,36.2,-27.09808193668532,-80.79363575098819
1872-07-01,71.2,33.49894785847302,-5.841552311136489
1872-08-01,68.3,4.194711359404053,-54.20916434286249
1872-09-01,28.2,-91.179691011236,-190.81081217658374
1872-10-01,775.9,582.6183985102421,447.00835929308346
1872-11-01,426.3,240.92951582867772,106.46235348230317
1872-12-01,645.8,520.7264432029795,426.7654342581176
1873-01-01,89.7,-18.155617977528124,-107.74542494591647
1873-02-01,121.2,22.829794007490662,-61.68045225732823
1873-03-01,72.5,-30.172696629213547,-104.38397922837657
1873-04-01,199.6,103.5896535580524,37.27941664100122
1873-05-01,39.3,-46.38938794726933,-100.1673529064087
1873-06-01,42.2,-21.09808193668532,-74.79363575098819
1873-07-01,1.9,-35.80105214152699,-75.1415523111365
1873-08-01,7.7,-56.40528864059594,-114.80916434286249
