time_regular,rainfall_regular,rainfall_no_ss
1907-05-01,36.4,-30.349006703066713
1907-06-01,44.0,-9.012582780702026
1907-07-01,23.9,-2.549006650670872
1907-08-01,0.3,-46.418212063329314
1907-09-01,101.3,12.274172212306823
1907-10-01,420.4,281.8523180030878
1907-11-01,115.3,-14.462582774776124
1907-12-01,187.3,84.69999992815656
1908-01-01,36.4,-45.79470196601671
1908-02-01,59.3,-9.832450322520657
1908-03-01,185.5,112.71953633012164
1908-04-01,87.4,15.188410627407748
1908-05-01,63.9,-2.8490067030667134
1908-06-01,84.7,31.687417219297977
1908-07-01,71.7,45.250993349329136
1908-08-01,88.8,42.081787936670686
1908-09-01,28.1,-60.92582778769317
1908-10-01,28.5,-110.04768199691213
1908-11-01,90.6,-39.162582774776126
1908-12-01,74.0,-28.600000071843453
1909-01-01,47.7,-34.494701966016706
1909-02-01,47.9,-21.232450322520656
1909-03-01,235.7,162.91953633012162
1909-04-01,14.3,-57.91158937259226
1909-05-01,50.9,-15.849006703066713
1909-06-01,231.8,178.787417219298
1909-07-01,5.8,-20.64900665067087
1909-08-01,98.0,51.28178793667069
1909-09-01,111.7,22.67417221230683
1909-10-01,125.0,-13.547681996912132
1909-11-01,154.9,25.137417225223885
1909-12-01,80.4,-22.200000071843448
1910-01-01,106.3,24.10529803398329
1910-02-01,119.6,50.46754967747934
1910-03-01,31.2,-41.580463669878355
1910-04-01,71.2,-1.0115893725922547
1910-05-01,44.9,-21.849006703066713
1910-06-01,50.2,-2.812582780702023
1910-07-01,3.5,-22.94900665067087
1910-08-01,57.8,11.081787936670686
1910-09-01,97.9,8.874172212306831
1910-10-01,167.4,28.852318003087873
1910-11-01,217.9,88.13741722522388
1910-12-01,171.7,69.09999992815654
1911-01-01,18.4,-63.79470196601671
1911-02-01,29.7,-39.43245032252065
1911-03-01,73.6,0.8195363301216361
1911-04-01,145.9,73.68841062740775
1911-05-01,146.2,79.45099329693328
1911-06-01,141.8,88.78741721929799
1911-07-01,3.6,-22.84900665067087
1911-08-01,34.2,-12.518212063329308
1911-09-01,140.8,51.77417221230684
1911-10-01,49.0,-89.54768199691213
1911-11-01,122.6,-7.162582774776126
1911-12-01,104.0,1.3999999281565465
1912-01-01,141.3,59.1052980339833
1912-02-01,78.5,9.367549677479346
1912-03-01,71.4,-1.3804636698783526
1912-04-01,33.0,-39.21158937259226
1912-05-01,102.0,35.25099329693329
1912-06-01,86.6,33.58741721929797
1912-07-01,27.5,1.0509933493291292
1912-08-01,44.4,-2.3182120633293124
1912-09-01,29.2,-59.82582778769317
1912-10-01,179.9,41.35231800308787
1912-11-01,84.4,-45.362582774776115
1912-12-01,95.2,-7.400000071843451
1913-01-01,95.6,13.405298033983286
1913-02-01,9.5,-59.632450322520654
1913-03-01,85.0,12.219536330121642
1913-04-01,118.6,46.38841062740774
1913-05-01,41.0,-25.749006703066712
1913-06-01,95.3,42.28741721929797
1913-07-01,79.4,52.95099334932914
1913-08-01,2.2,-44.51821206332931
1913-09-01,160.2,71.17417221230681
1913-10-01,115.1,-23.447681996912138
1913-11-01,238.9,109.13741722522388
1913-12-01,63.7,-38.90000007184345
1914-01-01,62.3,-19.89470196601671
1914-02-01,65.5,-3.632450322520654
1914-03-01,133.0,60.21953633012164
1914-04-01,26.2,-46.011589372592255
1914-05-01,146.0,79.25099329693329
1914-06-01,80.5,27.487417219297974
1914-07-01,12.8,-13.64900665067087
1914-08-01,57.7,10.981787936670692
1914-09-01,80.8,-8.225827787693177
1914-10-01,193.5,54.95231800308787
1914-11-01,103.1,-26.662582774776126
1914-12-01,181.5,78.89999992815655
1915-01-01,155.4,73.2052980339833
1915-02-01,218.4,149.26754967747934
1915-03-01,100.4,27.619536330121647
1915-04-01,62.6,-9.611589372592256
1915-05-01,88.2,21.45099329693329
1915-06-01,273.1,220.087417219298
1915-07-01,24.3,-2.14900665067087
1915-08-01,0.4,-46.31821206332931
1915-09-01,145.8,56.77417221230684
1915-10-01,69.7,-68.84768199691213
1915-11-01,170.6,40.837417225223874
1915-12-01,96.1,-6.500000071843459
1916-01-01,,
1916-02-01,,
1916-03-01,,
1916-04-01,,
1916-05-01,,
1916-06-01,,
1916-07-01,,
1916-08-01,,
1916-09-01,,
1916-10-01,,
1916-11-01,,
