time_regular,rainfall_regular,rainfall_no_ss,rainfall_no_ss_1std
1880-08-01,76.2,25.088211382113826,-23.81922943758714
1880-09-01,40.8,-49.018181818181816,-132.0356782315512
1880-10-01,14.9,-131.05537190082646,-244.7466077074701
1880-11-01,81.4,-42.16487603305788,-152.11416611841446
1880-12-01,44.5,-40.65583333333339,-120.51718354505275
1881-01-01,121.7,50.977704918032856,-20.055756474155757
1881-02-01,32.1,-33.63617886178866,-98.61945009895749
1881-03-01,70.1,-15.931967213114788,-90.35999193057715
1881-04-01,81.8,-13.039837398373976,-77.56823631420195
1881-05-01,127.4,42.93911290322575,-20.726549703714888
1881-06-01,68.5,17.06270491803278,-39.120152117282096
1881-07-01,1.8,-27.680487804878048,-58.649890246109045
1881-08-01,26.8,-24.311788617886176,-73.21922943758715
1881-09-01,158.0,68.18181818181819,-14.8356782315512
1881-10-01,90.3,-55.65537190082647,-169.34660770747013
1881-11-01,169.3,45.735123966942126,-64.21416611841445
1881-12-01,40.6,-44.55583333333339,-124.41718354505275
1882-01-01,50.2,-20.522295081967144,-91.55575647415576
1882-02-01,17.9,-47.83617886178866,-112.8194500989575
1882-03-01,62.6,-23.43196721311478,-97.85999193057714
1882-04-01,39.5,-55.33983739837397,-119.86823631420195
1882-05-01,48.3,-36.16088709677426,-99.8265497037149
1882-06-01,27.4,-24.037295081967223,-80.2201521172821
1882-07-01,61.0,31.51951219512195,0.5501097538909541
1882-08-01,23.9,-27.211788617886178,-76.11922943758714
1882-09-01,161.3,71.4818181818182,-11.535678231551188
1882-10-01,382.2,236.24462809917353,122.55339229252986
1882-11-01,20.7,-102.86487603305788,-212.81416611841445
1882-12-01,156.1,70.9441666666666,-8.917183545052751
1883-01-01,168.2,97.47770491803284,26.44424352584423
1883-02-01,79.6,13.863821138211335,-51.1194500989575
1883-03-01,79.4,-6.631967213114777,-81.05999193057714
1883-04-01,188.8,93.96016260162604,29.43176368579806
1883-05-01,114.4,29.939112903225748,-33.72654970371489
1883-06-01,81.3,29.862704918032776,-26.3201521172821
1883-07-01,72.1,42.61951219512194,11.650109753890945
1883-08-01,7.2,-43.911788617886174,-92.81922943758714
1883-09-01,33.4,-56.418181818181814,-139.4356782315512
1883-10-01,49.2,-96.75537190082646,-210.44660770747012
1883-11-01,80.1,-43.46487603305789,-153.41416611841447
1883-12-01,44.2,-40.95583333333339,-120.81718354505274
1884-01-01,8.9,-61.82229508196715,-132.85575647415575
1884-02-01,9.6,-56.13617886178866,-121.11945009895749
1884-03-01,49.4,-36.631967213114784,-111.05999193057716
1884-04-01,190.7,95.86016260162602,31.331763685798037
1884-05-01,123.7,39.239112903225745,-24.42654970371489
1884-06-01,158.1,106.66270491803277,50.4798478827179
1884-07-01,40.8,11.319512195121948,-19.64989024610905
1884-08-01,15.9,-35.21178861788618,-84.11922943758714
1884-09-01,180.6,90.78181818181818,7.764321768448795
1884-10-01,44.7,-101.25537190082646,-214.94660770747012
1884-11-01,9.5,-114.06487603305789,-224.01416611841447
1884-12-01,46.9,-38.25583333333339,-118.11718354505274
1885-01-01,97.6,26.877704918032848,-44.155756474155766
1885-02-01,197.4,131.66382113821135,66.68054990104251
1885-03-01,62.1,-23.93196721311478,-98.35999193057714
1885-04-01,178.3,83.46016260162604,18.93176368579806
1885-05-01,58.0,-26.460887096774258,-90.12654970371489
1885-06-01,,,
1885-07-01,,,
1885-08-01,,,
1885-09-01,,,
1885-10-01,,,
1885-11-01,,,
1885-12-01,,,
1886-01-01,144.2,73.47770491803284,2.4442435258442288
1886-02-01,6.8,-58.93617886178866,-123.9194500989575
1886-03-01,26.8,-59.231967213114785,-133.65999193057715
1886-04-01,79.2,-15.63983739837397,-80.16823631420195
1886-05-01,64.1,-20.360887096774263,-84.02654970371489
1886-06-01,59.8,8.362704918032776,-47.8201521172821
1886-07-01,22.1,-7.380487804878047,-38.34989024610904
1886-08-01,67.3,16.18821138211382,-32.719229437587146
1886-09-01,32.2,-57.61818181818181,-140.6356782315512
1886-10-01,160.8,14.844628099173548,-98.84660770747011
1886-11-01,274.7,151.1351239669421,41.18583388158552
1886-12-01,177.3,92.14416666666662,12.282816454947266
1887-01-01,27.6,-43.122295081967145,-114.15575647415577
1887-02-01,10.3,-55.43617886178866,-120.4194500989575
1887-03-01,16.9,-69.13196721311479,-143.55999193057716
1887-04-01,171.7,76.86016260162602,12.331763685798037
1887-05-01,64.9,-19.560887096774252,-83.22654970371488
1887-06-01,161.6,110.16270491803277,53.9798478827179
1887-07-01,10.3,-19.180487804878048,-50.149890246109045
1887-08-01,0.2,-50.911788617886174,-99.81922943758714
1887-09-01,15.2,-74.61818181818181,-157.6356782315512
1887-10-01,123.1,-22.85537190082647,-136.54660770747012
1887-11-01,217.4,93.83512396694212,-16.11416611841446
1887-12-01,57.5,-27.65583333333339,-107.51718354505275
1888-01-01,11.5,-59.22229508196715,-130.25575647415576
1888-02-01,204.1,138.36382113821134,73.3805499010425
1888-03-01,99.6,13.568032786885212,-60.85999193057715
1888-04-01,90.4,-4.439837398373967,-68.96823631420195
1888-05-01,88.2,3.7391129032257453,-59.92654970371489
1888-06-01,47.7,-3.7372950819672184,-59.92015211728209
1888-07-01,35.8,6.319512195121948,-24.64989024610905
1888-08-01,29.5,-21.611788617886177,-70.51922943758714
1888-09-01,80.6,-9.218181818181819,-92.2356782315512
1888-10-01,23.7,-122.25537190082646,-235.94660770747012
1888-11-01,185.9,62.33512396694212,-47.61416611841446
1888-12-01,231.6,146.4441666666666,66.58281645494725
1889-01-01,29.6,-41.122295081967145,-112.15575647415577
1889-02-01,5.0,-60.73617886178866,-125.7194500989575
1889-03-01,100.8,14.768032786885215,-59.65999193057715
1889-04-01,180.6,85.76016260162602,21.231763685798043
1889-05-01,68.4,-16.060887096774252,-79.72654970371488
1889-06-01,117.1,65.66270491803277,9.479847882717898
1889-07-01,44.7,15.219512195121954,-15.749890246109043
1889-08-01,2.7,-48.411788617886174,-97.31922943758714
1889-09-01,66.9,-22.918181818181807,-105.9356782315512
1889-10-01,263.8,117.84462809917355,4.153392292529887
1889-11-01,23.3,-100.26487603305789,-210.21416611841448
1889-12-01,23.8,-61.35583333333339,-141.21718354505276
1890-01-01,100.77,30.04770491803285,-40.985756474155764
1890-02-01,29.3,-36.43617886178866,-101.4194500989575
1890-03-01,161.0,74.96803278688522,0.5400080694228535
1890-04-01,176.6,81.76016260162602,17.231763685798043
1890-05-01,133.2,48.73911290322573,-14.926549703714905
1890-06-01,8.0,-43.43729508196722,-99.62015211728209
1890-07-01,17.1,-12.380487804878047,-43.34989024610904
1890-08-01,64.8,13.68821138211382,-35.219229437587146
1890-09-01,211.3,121.4818181818182,38.46432176844881
1890-10-01,9.8,-136.15537190082645,-249.84660770747013
1890-11-01,26.0,-97.56487603305789,-207.51416611841447
1890-12-01,,,
1891-01-01,5.7,-65.02229508196714,-136.05575647415577
1891-02-01,42.6,-23.136178861788657,-88.11945009895749
1891-03-01,212.0,125.96803278688522,51.54000806942285
1891-04-01,76.1,-18.73983739837398,-83.26823631420196
1891-05-01,169.3,84.83911290322575,21.173450296285118
1891-06-01,9.2,-42.23729508196722,-98.4201521172821
1891-07-01,36.5,7.019512195121951,-23.949890246109046
1891-08-01,13.5,-37.61178861788618,-86.51922943758714
1891-09-01,112.0,22.181818181818187,-60.8356782315512
1891-10-01,280.1,134.14462809917356,20.453392292529898
1891-11-01,127.7,4.135123966942118,-105.81416611841446
1891-12-01,44.7,-40.45583333333339,-120.31718354505274
1892-01-01,63.9,-6.822295081967148,-77.85575647415575
1892-02-01,218.0,152.26382113821134,87.2805499010425
1892-03-01,135.3,49.26803278688523,-25.159991930577135
1892-04-01,21.0,-73.83983739837397,-138.36823631420197
1892-05-01,100.9,16.439112903225748,-47.22654970371489
1892-06-01,33.5,-17.93729508196722,-74.12015211728209
1892-07-01,53.4,23.91951219512195,-7.049890246109047
1892-08-01,34.6,-16.511788617886175,-65.41922943758715
1892-09-01,11.7,-78.11818181818181,-161.1356782315512
1892-10-01,195.6,49.64462809917353,-64.04660770747013
1892-11-01,100.0,-23.564876033057885,-133.51416611841447
1892-12-01,0.0,-85.15583333333339,-165.01718354505275
1893-01-01,2.3,-68.42229508196715,-139.45575647415575
1893-02-01,168.7,102.96382113821133,37.980549901042494
1893-03-01,62.8,-23.231967213114785,-97.65999193057715
1893-04-01,39.8,-55.039837398373976,-119.56823631420195
1893-05-01,133.5,49.03911290322574,-14.626549703714893
1893-06-01,45.9,-5.537295081967223,-61.7201521172821
1893-07-01,149.1,119.61951219512194,88.65010975389094
1893-08-01,27.4,-23.711788617886178,-72.61922943758714
1893-09-01,75.9,-13.918181818181807,-96.9356782315512
1893-10-01,64.6,-81.35537190082647,-195.04660770747012
1893-11-01,51.8,-71.76487603305789,-181.71416611841448
1893-12-01,117.7,32.54416666666661,-47.31718354505274
1894-01-01,104.2,33.477704918032856,-37.55575647415576
1894-02-01,1.3,-64.43617886178866,-129.4194500989575
1894-03-01,14.4,-71.63196721311478,-146.05999193057716
1894-04-01,66.8,-28.039837398373976,-92.56823631420195
1894-05-01,177.1,92.63911290322574,28.9734502962851
1894-06-01,16.2,-35.23729508196722,-91.4201521172821
1894-07-01,3.9,-25.58048780487805,-56.549890246109044
1894-08-01,5.5,-45.61178861788618,-94.51922943758714
1894-09-01,12.9,-76.91818181818181,-159.9356782315512
1894-10-01,152.5,6.544628099173536,-107.14660770747012
1894-11-01,99.3,-24.264876033057888,-134.21416611841448
1894-12-01,0.3,-84.8558333333334,-164.71718354505276
1895-01-01,268.9,198.17770491803282,127.1442435258442
1895-02-01,46.9,-18.83617886178866,-83.8194500989575
1895-03-01,82.9,-3.131967213114777,-77.55999193057714
1895-04-01,109.2,14.36016260162603,-50.16823631420195
1895-05-01,114.4,29.939112903225748,-33.72654970371489
1895-06-01,73.0,21.56270491803278,-34.620152117282096
1895-07-01,15.3,-14.180487804878048,-45.149890246109045
1895-08-01,7.4,-43.71178861788618,-92.61922943758714
1895-09-01,18.5,-71.31818181818181,-154.33567823155119
1895-10-01,190.3,44.34462809917355,-69.34660770747011
1895-11-01,94.1,-29.46487603305789,-139.41416611841447
1895-12-01,82.0,-3.1558333333333906,-83.01718354505275
1896-01-01,3.6,-67.12229508196715,-138.15575647415577
1896-02-01,6.2,-59.536178861788656,-124.51945009895749
1896-03-01,86.6,0.5680327868852117,-73.85999193057715
1896-04-01,47.3,-47.539837398373976,-112.06823631420195
1896-05-01,92.2,7.739112903225745,-55.92654970371489
1896-06-01,103.9,52.462704918032784,-3.7201521172820904
1896-07-01,77.5,48.01951219512195,17.05010975389095
1896-08-01,136.6,85.48821138211382,36.58077056241285
1896-09-01,31.9,-57.918181818181814,-140.9356782315512
1896-10-01,377.3,231.34462809917355,117.65339229252989
1896-11-01,130.9,7.33512396694212,-102.61416611841446
1896-12-01,230.0,144.8441666666666,64.98281645494725
1897-01-01,202.0,131.27770491803284,60.244243525844226
1897-02-01,19.1,-46.63617886178866,-111.61945009895749
1897-03-01,25.3,-60.731967213114785,-135.15999193057715
1897-04-01,32.6,-62.23983739837397,-126.76823631420194
1897-05-01,54.5,-29.960887096774258,-93.62654970371489
1897-06-01,6.2,-45.23729508196722,-101.4201521172821
1897-07-01,18.9,-10.58048780487805,-41.549890246109044
1897-08-01,15.3,-35.81178861788618,-84.71922943758715
1897-09-01,64.4,-25.418181818181807,-108.4356782315512
1897-10-01,229.8,83.84462809917355,-29.846607707470113
1897-11-01,43.4,-80.16487603305788,-190.11416611841446
1897-12-01,98.9,13.744166666666615,-66.11718354505274
1898-01-01,87.0,16.277704918032853,-54.75575647415576
1898-02-01,71.9,6.163821138211347,-58.81945009895749
1898-03-01,110.6,24.56803278688521,-49.85999193057715
1898-04-01,124.3,29.460162601626024,-35.068236314201954
1898-05-01,98.7,14.239112903225745,-49.42654970371489
1898-06-01,33.6,-17.83729508196722,-74.0201521172821
1898-07-01,28.7,-0.7804878048780495,-31.749890246109047
1898-08-01,6.0,-45.11178861788618,-94.01922943758714
1898-09-01,29.2,-60.61818181818181,-143.6356782315512
1898-10-01,219.2,73.24462809917353,-40.446607707470136
1898-11-01,150.1,26.53512396694211,-83.41416611841447
1898-12-01,9.0,-76.15583333333339,-156.01718354505275
1899-01-01,54.7,-16.022295081967144,-87.05575647415576
1899-02-01,22.6,-43.13617886178866,-108.11945009895749
1899-03-01,30.4,-55.631967213114784,-130.05999193057716
1899-04-01,128.3,33.46016260162604,-31.06823631420194
1899-05-01,116.4,31.939112903225748,-31.726549703714888
1899-06-01,79.8,28.362704918032776,-27.8201521172821
1899-07-01,6.3,-23.180487804878048,-54.149890246109045
1899-08-01,61.5,10.388211382113823,-38.51922943758714
1899-09-01,34.2,-55.61818181818181,-138.6356782315512
1899-10-01,13.1,-132.85537190082647,-246.54660770747012
1899-11-01,50.4,-73.16487603305788,-183.11416611841446
